@relation art-24-weka.filters.unsupervised.attribute.NumericToNominal-R18

@attribute att0 numeric
@attribute att1 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute class {0,1}

@data
-0.620699,1.513815,2.429513,2.373938,-2.67154,-2.212822,-0.323078,2.257131,-2.083491,1.963713,0.109461,-1.599497,0.50262,0.269722,1.032991,-3.358542,-1.157954,1
-0.640902,-0.105679,-0.037084,-1.426003,2.201853,-1.422425,3.077399,2.08317,2.14892,5.667425,-2.628073,4.987071,-1.427679,-2.865172,-0.36441,-1.505881,-2.117784,1
0.956853,3.154133,-0.408012,1.178884,-1.202704,-2.62331,0.785354,3.712011,4.478083,1.369952,0.521224,-0.655695,0.608586,1.344381,0.841501,1.244778,-0.906896,0
-0.915336,-2.058392,0.824284,1.299587,-1.116446,0.256735,-3.552606,1.243752,-1.324905,0.731901,2.894986,3.086912,1.379698,-0.012725,-0.932393,1.134329,-2.120073,1
-0.670167,-1.472924,4.111902,-3.815632,3.626948,4.335004,0.638867,-1.016719,4.362175,-0.372039,1.937228,-8.24754,-4.262046,-0.297933,3.734421,-3.054475,1.624495,0
1.481914,0.552737,2.599682,1.762458,1.98092,-1.133387,3.231857,2.065741,2.07536,-1.241851,-1.318449,0.299733,-0.327625,-0.495371,2.484588,1.002649,-2.07383,0
-1.183755,3.20668,-1.439402,1.512581,-0.460968,-3.845886,0.346894,3.107743,4.037501,3.504378,0.430402,2.858777,-0.06068,-1.336302,2.197867,-2.590127,0.725006,1
3.594992,-1.057547,2.751563,-0.918354,-3.112647,-0.499291,-4.076905,1.111204,-0.25427,2.243213,3.38729,3.062695,3.453316,-0.810101,-1.576874,-0.78534,-3.355081,1
1.842176,-0.946101,-0.299071,2.499209,-1.582007,-0.27491,-1.844505,1.475457,-0.556389,0.744505,2.213626,3.653879,5.216712,-3.726596,-0.164961,-0.578207,1.492088,1
1.951303,0.382909,2.723316,5.185754,-4.326844,1.0797,-7.362836,2.861588,-2.735694,1.262479,7.341119,2.658398,3.257033,-1.480392,4.842167,-2.986245,1.803583,1
5.329878,4.186346,3.938379,-2.82855,3.406136,0.80142,-1.543979,3.296515,-1.772382,-6.769719,-4.093074,8.210885,3.986347,-2.183848,-1.242576,2.111022,1.742748,0
3.249234,-0.028677,-1.554379,1.026833,0.135476,-3.581637,1.511532,1.180497,-0.471378,-2.847202,-4.296636,2.835588,1.93228,0.103209,-1.559733,-2.519166,-2.764872,0
3.13693,-0.251228,1.672431,0.841745,-4.29679,0.441406,-3.231822,0.142399,0.855865,1.906428,1.897981,-4.929099,2.788929,-0.961962,0.578465,-4.939516,1.404535,1
1.936555,1.151398,0.54202,-1.398531,-0.987302,-1.706768,2.57625,1.112428,4.207766,-3.764564,0.91335,-0.817331,1.061794,2.102243,2.311051,-3.302197,-4.13676,0
-1.903778,-2.376753,1.218081,0.278152,0.008739,3.043866,-3.634223,2.146158,-3.629068,2.241029,3.221567,1.904167,0.204763,-1.546765,-3.743917,-3.484461,-0.009375,1
5.040548,-2.493428,3.668635,4.935576,-1.24222,-3.805566,-0.643801,2.431098,-3.466916,0.435351,-2.589692,5.778624,-1.390605,0.277438,0.88822,0.261118,-4.349366,1
0.497868,-3.074956,2.561126,-1.104976,-3.415065,0.562325,-1.650263,0.51369,-2.932123,-0.514149,2.208345,-5.060934,0.943118,1.109444,-3.992876,0.239891,-1.501755,1
1.581752,2.440272,-0.457504,-0.719867,1.441255,-0.528925,1.791249,1.357064,2.27157,-0.724572,0.656728,-0.599967,0.217611,-0.22387,0.581517,-0.63116,-1.912882,0
0.771839,-0.005246,-0.267455,1.024951,1.968576,-2.904567,-1.531524,4.429529,3.222224,-2.606893,-2.419249,-1.299992,1.91894,2.633222,-0.485549,-1.490687,-0.025819,0
4.169537,4.196589,5.748335,-2.792974,4.118057,3.184826,-2.1301,3.743978,5.923408,-2.553709,0.829627,-1.497163,-1.544494,-3.066988,0.438396,2.609156,6.123893,0
-1.631715,-1.601153,1.126843,-0.888777,-0.892568,0.763967,4.069853,-3.875179,2.457258,-0.259756,1.854059,-5.752449,-5.247524,-2.034704,2.285219,-3.929454,-0.548202,0
1.35601,0.766029,-1.086648,-1.847647,4.022414,1.043659,0.411726,-0.541879,-2.865503,0.915831,-1.533108,-1.432334,-1.577628,-2.479355,-0.657169,-1.551231,-1.090644,0
0.383361,0.918265,0.584472,-0.989699,3.496029,-4.61416,1.103688,1.63604,-1.082037,-0.107024,1.690237,2.29749,-2.756031,-3.907061,-4.72239,-1.823453,-0.958737,1
-2.508583,0.522096,-2.199131,-1.734027,-0.496567,-3.755791,-0.318904,0.357622,-0.010946,2.530306,-3.550376,-1.704273,-0.104589,1.226682,-0.049307,-5.48417,-2.26461,0
-4.83346,-0.133489,-0.062665,-2.196897,-0.160566,1.604826,-3.154611,3.966857,-2.398783,1.876748,3.919556,-0.896722,0.170051,0.798361,-7.733443,-1.912255,-4.545567,1
-3.48913,-0.193884,0.353279,-4.260317,-1.753889,0.056067,-0.179771,2.028142,-1.872631,2.90548,3.143756,-0.063947,1.784747,-1.789667,-2.707774,-1.298467,-1.325956,1
4.202073,-4.622361,1.423212,3.064219,2.161807,-2.735809,1.655556,2.089352,-3.35115,0.061542,-0.618507,7.939265,1.234834,-2.178865,1.496164,-0.922377,-0.898163,1
-1.622088,-0.112295,0.005738,1.549299,0.047313,1.265037,-0.325951,1.832525,1.15844,5.011734,2.063923,2.884379,3.621363,-3.266862,3.21618,-3.968365,2.702626,1
0.847111,-1.119752,4.574939,-0.431674,1.033423,-0.9575,2.178014,0.10633,2.165958,-2.544163,-1.208781,-0.984576,-1.975344,-2.177082,3.898808,-0.657355,-2.857954,0
3.109368,-0.353279,3.157322,-2.934143,0.970358,-0.271858,-1.257631,1.094053,1.943511,-2.258235,-1.878859,-1.530348,-1.528377,-1.250782,1.363071,-1.636891,3.051434,0
2.778504,1.636315,0.695546,-1.859232,-0.865735,-2.642071,2.25913,3.742287,-0.795221,0.343174,0.014279,-2.238476,-1.337919,1.28731,2.862694,1.37675,-2.475109,0
4.298549,1.565871,2.462559,-0.335842,-2.083734,-1.527268,2.046989,3.688252,-1.704115,-1.299814,2.099031,0.703188,-2.127688,-4.015288,1.57193,1.68851,-2.650454,0
2.139774,-0.842163,0.159317,1.359232,6.017661,-0.103397,4.457122,-2.118096,3.116307,2.452459,-1.556554,3.301694,4.971037,-4.543246,0.991638,-0.621275,1.256461,1
1.19999,1.432517,-2.11305,1.41478,-0.686466,-0.464534,5.973687,-1.81907,3.874334,-2.489813,3.199548,-1.736147,-1.20052,-0.212432,0.072573,-2.127636,-3.587897,0
-1.508618,1.544364,-0.492519,-1.236373,-1.624703,-1.69798,-0.690442,0.238679,0.924383,3.783103,2.323312,0.588378,1.329146,-2.851472,-0.103027,-2.62968,0.386934,1
3.529273,1.543877,0.663733,0.502731,-1.309414,-3.99839,0.565639,5.066259,7.220066,-1.02142,-0.391996,0.364093,2.149596,2.833322,2.523682,0.544761,0.156704,0
-0.369247,3.899399,2.102599,-0.185728,-0.788846,-2.760323,-3.640963,0.96803,-2.57093,-1.571146,3.400632,-1.558821,-8.783595,2.19393,-3.077832,0.683789,-1.383812,1
-0.142022,1.13168,2.27619,-1.64529,1.125024,-0.628832,-0.858181,0.20537,2.942867,-2.708506,-3.819005,0.688449,-0.163985,-1.600799,-0.486717,-2.48181,2.564373,0
0.604552,-1.728402,-0.265779,0.233612,-4.383793,-2.200967,-0.132526,-0.958638,2.507803,0.623016,-1.241604,1.383587,4.850248,0.002948,-1.225963,2.845803,-2.374301,1
1.802287,-6.116331,-2.737784,1.850465,-2.470075,-1.91585,1.603888,4.56584,-3.11449,0.417494,0.544307,2.457539,2.096708,-0.319278,-0.236879,0.888036,-3.074093,1
-2.166829,-2.247611,0.495049,-2.584428,-1.840061,-2.436787,2.840331,-2.791907,0.003062,2.010051,-0.139704,-4.81865,-3.19954,0.578344,5.577899,-6.184492,-5.401494,0
-1.710597,-0.376272,3.916457,2.328198,2.416122,-1.91548,2.016534,-0.112799,1.516071,-2.00643,-2.244599,0.260076,-1.910595,-3.130024,2.450313,0.435171,-2.522976,0
-0.813511,-0.55629,0.33361,1.33037,-3.09938,-3.375428,-1.440627,1.426982,-1.969295,-1.569389,1.997423,0.673888,-1.693283,1.510997,2.017227,0.554567,-2.480081,1
2.583026,-0.360278,0.149154,1.570437,-0.697751,-1.314247,0.998511,1.078417,0.387696,3.830338,-1.076331,0.69921,2.214065,-1.223719,-1.013907,-1.752265,-1.805957,1
4.60133,2.966964,4.668171,0.344627,3.076151,-1.078894,-2.463004,-1.832321,-2.030997,2.781968,4.176829,1.452168,0.489268,-3.796029,-4.422094,-4.272992,-1.586067,1
3.846242,2.886081,-0.080058,2.523604,-3.809712,-4.802669,5.351705,2.998897,6.995489,-3.313504,4.83444,0.520871,-0.112064,0.734713,1.306905,-0.199472,-1.894195,0
-2.619461,-5.011385,0.588039,1.62936,-0.789064,2.984177,-4.96275,2.463344,-1.238026,0.712345,0.963709,-0.431679,-2.649267,-0.102714,-1.204802,-2.436912,0.384173,1
-0.174304,0.918998,6.741242,-2.438323,3.353514,0.526204,5.196459,-3.202657,4.316085,-4.266325,-1.123026,-1.81229,-4.490099,-4.034966,5.484618,1.554014,-2.022491,0
3.549054,0.074482,5.750673,2.381378,4.140814,-2.230493,2.33967,-3.53092,-6.07689,2.427079,-3.456735,0.895604,-0.935484,-1.34626,-4.642413,-2.613977,-4.713756,1
-0.53875,4.993754,2.408148,1.136671,3.038908,1.681177,-0.918663,2.091356,2.22211,2.478789,1.100611,-1.900035,-3.621084,-4.18237,-0.789872,5.754227,6.001556,0
-2.301904,2.093089,-2.391514,-2.695846,-3.861129,-5.785228,-1.712003,0.872729,-0.511682,2.830803,-5.286802,2.33576,1.793095,1.449838,0.877483,-4.825632,-1.694239,0
-3.382337,-3.850445,-3.105457,-0.148761,2.273306,0.735654,0.611314,2.942678,1.12348,1.138661,2.508946,-2.093344,1.978101,-0.999036,-3.517492,-1.870618,1.435882,1
1.184166,0.521721,2.437708,1.52083,4.530785,-4.107527,-0.288021,-1.476016,-0.050239,0.01151,-2.00614,6.148274,-0.398887,-1.979657,-1.523911,-1.403624,-2.236346,1
1.43689,-0.207651,1.406582,-5.794022,-1.104658,-1.201786,-0.09632,-0.430771,-0.979995,-4.20593,-1.649868,-0.8048,-1.773431,-2.790752,1.463246,-4.085271,-1.390932,0
3.718859,1.886381,7.480148,5.355096,1.312971,-3.798931,-2.234583,-0.992016,-0.29617,-1.89867,-3.725009,0.753183,-1.453869,0.245476,-0.292484,-2.181708,-1.097565,1
-1.669338,0.218913,1.23406,-0.199388,0.013176,-3.493401,-2.511603,1.317975,0.870168,1.280543,-2.413205,-1.584699,-2.238508,-2.128417,0.547934,-1.539341,1.859936,0
-3.401301,-0.148877,-0.964433,-0.149168,-2.080123,0.778588,-0.638345,2.142823,-2.936664,0.48278,2.08306,-0.730651,-0.610586,-1.40709,-1.378646,-0.480614,0.480885,1
1.69174,2.66944,0.188709,-3.557939,1.73585,1.647957,1.210616,-0.360808,1.142011,-0.411034,-2.525048,1.059404,1.722173,0.899757,0.7591,-3.4658,-1.550463,0
4.038149,4.070593,-2.289656,-2.324447,-1.305521,-1.206188,0.0042,3.796299,2.432948,-1.902041,0.507782,-0.091791,1.592733,1.100926,-2.471717,-2.671061,0.287285,0
3.769078,1.631865,2.086735,0.598426,-1.611222,-3.164217,1.310232,-0.850711,1.571411,-0.026446,-0.599714,-2.029835,1.860908,-0.256292,1.295436,0.123457,0.56755,1
1.782425,0.150913,0.562394,0.238581,-0.466299,-6.058573,0.838129,-0.215006,0.914544,-2.307254,-1.686453,2.710669,-3.351436,2.638921,0.907573,2.77373,-2.830957,1
-0.885554,-1.687917,1.574794,3.403328,4.481449,2.308791,-1.27933,1.88317,-0.346701,2.736064,0.951451,5.32752,3.700562,-5.096508,-1.305447,-3.737776,1.632398,1
6.491559,-0.417632,-1.12431,-5.054737,2.083124,-0.378953,-3.095565,1.474731,-2.762456,4.511882,-4.303226,-1.477323,-1.113428,-2.628146,0.080045,-1.486657,0.017464,0
1.035019,2.956684,-0.930345,0.785669,-0.149141,-4.025779,-0.878082,3.651253,-1.388994,0.545292,-1.855197,1.960494,-0.350082,-2.039103,-1.023425,2.466328,1.284359,0
-1.475923,-1.556913,-0.221812,-1.681268,-1.825981,-1.226681,0.714106,-2.099991,-1.009842,2.043256,-3.299589,-2.614063,-3.03781,-0.97065,1.540963,-1.564496,-0.511776,0
0.557905,4.936199,0.039848,-0.110733,-0.29866,-3.366044,-0.781002,5.806686,3.559412,0.929812,-1.1303,1.439095,2.364595,2.043986,1.311884,1.570723,-0.300505,0
-0.009815,1.210067,2.428701,-0.565274,1.171669,-2.933126,0.30811,2.98133,1.9471,0.088698,-3.194574,-0.843201,-0.064048,1.939223,3.118076,1.898326,-0.499426,0
2.530666,-2.606524,0.010028,-2.782653,3.109461,0.495666,-1.68784,2.218605,-0.689708,1.165121,-1.480698,-5.532201,-1.976444,0.052299,1.5321,-1.270386,-0.617955,0
1.925996,1.444907,-0.025257,2.645334,-2.150045,-4.785398,1.126073,3.429499,4.922313,0.658118,2.380902,1.058702,0.658304,0.300171,1.46741,-1.004704,-0.046993,0
-0.162756,-0.629812,2.094965,0.566354,0.595147,-1.498028,3.306854,-0.815001,2.796862,-0.736963,0.226724,-3.65276,-3.682743,-2.496535,2.611906,-1.17501,-3.736652,0
2.493693,2.402053,3.256804,-0.718299,2.4196,2.258075,3.653882,-0.373587,1.884197,-5.563915,0.977535,-0.819677,-3.458229,-5.040656,-0.631377,1.949823,1.646128,0
0.447572,-3.580951,0.694928,3.585256,-0.492002,1.341674,-0.940732,2.720536,-2.073929,1.730498,0.684154,0.667217,2.851128,-1.247317,-0.483718,-0.729526,-1.938016,1
-0.460992,0.214675,4.123984,0.078707,1.554937,0.186469,1.517428,2.082279,2.672712,0.787268,-0.296381,-3.587172,-2.664036,-0.450495,4.394666,2.419979,-0.331196,0
1.897016,3.753814,-0.627675,2.249633,2.070895,-4.313983,0.690043,3.197946,3.533725,4.126369,-1.596,0.755951,1.241622,1.864059,1.49238,0.048173,-0.75725,0
-2.699257,3.118687,-0.609804,4.738833,-2.356617,-6.672529,1.923653,1.620769,2.653459,-2.508722,-0.398896,1.929356,-0.590546,-1.28919,-1.251892,0.516397,-0.811463,0
0.113557,0.086239,0.389763,-2.387699,-0.667172,-2.052384,-1.89,0.601083,4.947849,3.120385,1.124843,-7.342567,-4.456837,-1.19371,1.423737,-3.665184,2.246847,0
0.901819,4.906649,4.215478,2.287319,-2.033049,-4.782523,-4.50574,2.257856,-5.392713,-2.317465,3.424597,1.284283,-6.317277,1.343652,-2.194584,-2.82104,-2.968882,1
2.373041,-5.87427,-1.70559,3.679643,-2.373171,1.326413,0.845463,0.555246,1.102292,-0.371139,-1.485689,-0.409407,0.287514,0.95517,4.37716,2.389403,1.891932,1
-2.327578,-0.133619,-0.47538,0.243368,-2.573526,-1.980293,-4.152711,0.929619,-0.995372,-0.395716,3.285381,1.759409,-0.361224,-0.702811,-2.427275,-0.191164,-0.872342,1
1.583167,2.936335,1.537395,-1.767255,-1.091807,-0.943931,1.808245,1.836087,2.635098,-0.684081,2.22293,-0.284837,-1.897977,-3.280961,1.492122,0.110498,-0.947799,0
-0.523482,-0.308498,-0.477376,-3.04446,-3.338944,-1.231696,-0.339131,-3.639798,-0.744153,-0.783844,2.570644,-5.867756,0.096864,-1.332757,-1.937583,-0.39569,0.447664,1
2.248162,-0.548229,3.504946,0.569342,1.758214,-0.099517,-4.019214,-1.515098,-2.713465,1.135694,2.035497,0.965353,-5.189907,0.127554,-5.052589,-2.155521,-3.420991,1
4.049271,2.06078,-0.615373,-1.509536,2.73762,0.475595,4.219643,-1.538667,4.794917,-1.397522,0.96221,-2.39094,-1.118752,0.253535,0.405672,-2.112314,-0.724303,0
0.823835,-4.105537,-1.110018,3.795479,-4.157395,1.123666,-1.241745,5.777998,-0.758695,5.148344,2.537754,1.267096,2.464876,-5.687231,2.800442,-3.375884,1.847848,1
2.486596,-1.116182,-1.171684,1.633227,-0.496168,-1.464486,0.429099,-0.636518,2.563542,5.199201,-0.472289,5.779254,6.345822,-3.39237,3.036964,-2.649896,-0.724995,1
1.263461,2.79505,1.3391,-2.726102,2.915419,1.052712,-3.479054,0.421219,-0.743887,0.828123,-2.092211,-1.495719,-3.381652,-5.617698,-3.091203,-1.313847,6.402374,0
-4.653451,-3.341764,1.33794,-0.820603,0.940989,-3.282704,-0.288592,-3.524775,-0.457754,0.77439,-7.688802,-2.050069,-2.255238,-1.183604,1.906484,-5.022493,-1.992413,0
-3.909003,0.094391,1.240723,-1.423932,-3.849868,0.689256,-3.253796,4.092274,-4.767645,0.174255,4.744084,-0.349224,1.52983,-0.418408,-0.3622,-1.539473,0.674145,1
-1.113024,0.889207,2.457095,0.1997,-0.735997,-1.816774,1.601293,1.646842,4.577452,-1.630905,0.971946,-3.932848,-2.857091,-0.139972,3.158505,0.915447,-0.223393,0
5.294666,1.835395,2.69707,-5.686817,1.248234,2.728599,-0.774048,3.731324,-2.190906,-2.794107,-1.026613,0.574946,0.670924,-0.508487,0.554259,-1.290002,1.534701,0
4.088884,0.947115,5.434233,-6.249491,1.736688,2.394926,-2.646309,2.778001,3.372955,-0.262815,-1.729325,-1.344759,-1.227869,-1.368044,3.36359,0.184182,6.227958,0
2.552381,0.823248,1.155815,0.707117,0.005274,-3.80768,1.730329,-0.490416,1.463708,0.605687,-1.809749,-1.625324,-1.006999,-0.318545,-0.595818,0.033859,-0.804712,1
1.04345,1.535559,1.893475,0.724402,1.439316,-1.277642,2.502456,-1.825943,2.60762,-0.430862,-2.483649,-0.888663,0.115628,-1.538512,0.127327,0.552171,1.413846,1
-1.712773,-0.181758,0.694634,-2.228513,-1.10239,-4.190205,-1.285111,1.94562,-1.177722,0.281225,-2.538514,-0.253559,0.037801,1.06312,2.762739,-2.603062,-1.858033,0
3.477496,-3.8208,-0.160148,-1.894513,-1.898241,-1.882395,-1.072195,3.641888,-2.558287,0.442711,3.413478,4.011546,0.178456,-1.351105,-2.021196,0.780801,-2.959588,1
3.587532,-2.336577,-1.010127,0.687774,0.273188,-1.160381,0.352935,1.091946,4.058791,3.060779,0.653643,4.016826,2.300822,-3.292006,3.055787,-2.540858,1.526367,1
1.703747,1.880537,1.365301,-1.808383,1.22025,-3.614544,-0.850537,3.207385,-4.812886,-2.127002,-0.969685,1.02388,-1.680867,-3.724971,0.250478,1.804306,-2.823191,0
2.52717,-2.586952,-0.087194,4.17185,-0.751054,-2.848348,3.585017,3.251377,-2.558155,4.211157,-3.007692,3.856926,-0.339563,-1.015255,4.634362,-3.59701,-1.253501,1
1.375917,5.016554,-0.543692,0.784105,-0.260338,-2.464017,-0.731623,0.917626,2.747788,2.105884,0.329232,1.703283,-0.781566,-1.842268,-1.766783,1.332747,4.738129,0
1.567547,1.527493,-2.522202,1.056963,-2.559526,-1.132671,5.159308,-0.325819,1.713783,-6.289706,2.783813,0.822601,2.004625,2.233674,-1.659686,-6.314577,-4.712344,0
0.032881,-0.778732,2.055367,-1.617638,-2.008776,-1.172416,-1.018753,2.048636,-3.914021,0.893499,2.870553,2.121813,3.39682,-0.779598,-4.257066,1.201191,-4.305744,1
5.710312,-1.943586,10.669822,-6.972823,2.459051,-0.194257,-2.55284,3.743881,3.431723,-3.804206,-2.841924,-1.360607,-1.950996,-2.063794,7.681918,0.033925,1.637785,0
-0.817208,0.137508,-0.206457,1.353454,-1.655155,-2.442964,-1.41254,2.128287,-2.3151,0.792803,2.558197,0.128269,-2.242282,-0.330222,0.32226,-1.896652,0.316991,1
0.103149,-0.406889,4.248833,4.979342,-3.917604,0.559132,-4.336746,3.614427,-3.59756,-0.983137,0.901617,1.005677,2.681342,-0.423431,-2.007616,-1.175522,-1.254716,1
3.291877,-3.780241,-0.926547,-1.1011,0.387904,-0.742646,0.47178,1.271442,-1.273245,2.323904,2.337858,2.220786,-0.528425,-0.21252,-1.946396,-0.864254,-0.98862,1
3.975911,1.113008,1.355108,0.64928,-2.021961,-2.902526,-2.54858,0.558917,-0.880474,-0.732116,2.370218,0.980067,0.701984,-1.179646,-1.227611,-2.485352,0.5237,1
1.91314,1.197832,0.569576,-0.760942,0.833244,-1.699219,0.020503,5.92992,-0.532221,-2.374452,-0.887718,0.040432,1.786341,2.128434,0.652527,-0.850388,-1.315704,0
-2.598099,-2.434892,3.58867,-1.440754,3.500083,-1.286025,1.151542,0.025563,-0.739838,-3.891389,-1.244074,-4.577605,-3.157974,-2.046161,3.324111,-3.471033,-5.413142,0
5.858534,-0.40138,-0.102673,-3.920997,0.273533,-1.246019,-1.291953,2.944105,3.980162,3.318914,-0.945903,-2.870564,0.337922,2.287984,3.133488,-2.429746,1.193537,0
-1.089694,2.785839,3.884421,-1.320276,1.000283,0.100459,0.841114,1.279823,1.461117,-3.719066,-4.966574,1.155471,-0.02668,-1.401553,-0.179103,-0.460883,-1.223208,0
1.586373,3.775027,-0.345006,-1.335794,3.276733,1.594386,0.128263,-0.558389,-0.568282,-2.174414,-1.721799,0.29937,-0.806265,-2.83231,-3.31402,-0.055205,1.269031,0
-1.611495,-0.344101,3.118522,0.778018,4.708349,-0.433657,2.491709,-2.05625,-1.887708,-3.238806,-1.584406,-2.00219,-5.520585,-7.425173,0.492675,1.291479,-1.920736,0
0.901638,-1.091124,1.251753,-0.792831,-2.295311,-2.394001,0.041522,2.645358,-1.655262,-0.948686,1.79912,-1.554657,-1.729432,1.886145,-2.106177,0.851488,-2.25008,1
-2.964187,4.585025,2.921044,-0.892496,3.055696,-0.576179,0.479595,2.618881,-3.218874,-2.660925,-0.908625,0.067056,-2.208809,-3.453646,-0.546987,1.315033,0.098305,0
1.73486,-0.444579,-0.050006,-1.73813,0.423636,-2.614104,1.598401,-0.882639,2.015741,1.97862,-3.935597,1.007888,0.553083,0.158028,2.21128,-4.412202,-1.273415,0
4.229586,-0.783315,2.56087,3.842112,1.054476,-5.542275,-0.041222,0.476491,-1.220018,-3.709093,-0.440614,6.492881,3.761462,0.052254,-0.01139,2.611809,-3.571935,1
0.454738,0.757664,-0.296984,3.588816,0.997674,-3.488824,0.498547,1.150913,0.869534,5.098451,-2.977551,3.791877,-0.247583,-0.713202,-0.893246,-4.43491,-3.004696,1
4.155757,2.927193,4.139681,0.860153,1.334999,-0.123083,-1.822651,-2.712842,1.869502,0.727653,2.93767,2.526781,4.339181,-1.08516,0.97003,2.654028,-1.593529,1
-1.328966,4.26115,3.669124,4.33967,4.270951,0.199274,-0.531368,-1.213086,0.782052,4.36689,-1.239613,2.658066,0.604881,-3.032395,-0.289216,-2.898347,-2.713002,1
0.935079,-1.242261,-3.318657,-0.129085,-3.201131,-4.285187,3.66772,-0.918934,-1.502288,-1.559802,-3.468991,-0.224087,-0.940009,-1.236277,-0.685343,-4.623438,-5.404361,0
2.478499,-2.620976,0.096687,0.442675,0.717318,-0.512514,2.714974,1.151435,1.258699,-1.914212,-0.378272,-2.682801,0.833524,3.389862,1.784132,-4.56862,-4.191809,0
2.365571,-0.622772,1.527905,0.570976,4.091011,0.957672,1.950744,-1.055908,6.035418,1.919778,2.52311,-5.530152,-4.121401,-2.712284,1.499713,-0.977177,1.595536,0
1.403309,-1.039381,0.271462,-3.563116,-0.965014,0.249586,1.111487,1.209631,1.301541,-1.229074,-2.29417,-3.864829,-0.245418,2.354583,2.258861,-4.396088,-2.496287,0
-1.665372,5.568002,5.027867,-0.754326,-6.157736,-0.695008,-5.829284,0.868776,-5.576658,-0.707143,5.854589,-1.809477,1.315343,1.504358,-2.121607,-1.686903,-3.395751,1
-0.427655,-5.559246,-4.601868,-0.137656,-1.591966,-3.298556,-1.006162,5.871947,3.394297,2.766137,1.206491,3.508093,-2.529035,0.380337,0.970645,0.425683,1.123943,1
-2.834337,5.292665,4.312055,3.548117,-1.039554,-1.190866,-3.881081,1.531654,-4.088899,0.952625,4.202051,0.013211,-1.107865,-1.250907,2.008469,-4.886432,2.210839,1
0.734485,-2.56021,-0.347495,-1.375659,-0.511907,-0.376065,2.434123,-1.018532,0.186482,2.253586,-1.584353,-0.407181,5.395415,-1.524355,-5.190428,0.218102,-4.604561,1
0.68289,-0.654957,3.168094,-1.415693,0.740841,-0.888946,-1.236809,0.542779,-3.627805,-9.697809,-3.151964,3.405573,0.405136,-4.711393,-2.860403,-6.700508,-1.408731,0
-0.721456,1.563503,1.884144,-1.823872,3.530797,0.019543,1.115807,-0.354899,-1.629361,2.077161,-2.583194,-2.41473,-3.122367,-1.807294,2.050279,0.810288,-0.382423,0
1.850985,3.47061,2.9085,-1.826037,3.807198,1.200496,-1.017814,1.401198,2.992523,-4.919868,-2.437934,2.525444,1.975852,-0.672799,-0.179177,-0.377545,1.966909,0
2.359572,0.891303,3.583071,2.841698,0.936326,-1.937952,0.228689,-1.316933,-2.185688,2.806234,-1.632242,0.253886,-2.617013,-1.702674,0.997906,-4.175846,-0.602571,1
-1.397627,-0.819787,2.421454,3.197317,-1.444167,1.451997,-4.118655,3.061558,-4.474901,-0.683244,3.023312,2.328438,5.518722,-1.433381,-3.605288,-1.042442,-2.268855,1
-2.463969,-0.531455,-1.024562,0.128214,-1.151993,-0.950476,3.50458,-2.939626,0.322861,1.36382,0.618875,-4.324982,-4.119202,-1.54051,1.328796,-2.507941,-2.65737,1
2.208366,4.008601,4.267512,4.081642,-3.479449,-6.358294,-1.48939,0.055373,-2.390975,-1.878006,-0.773003,-1.671256,-1.083078,0.234701,1.258317,-0.966838,-2.354716,1
3.426502,-1.542302,3.503048,0.724441,-3.801832,-2.782994,0.133178,2.748732,-6.297101,0.038351,-0.183992,-1.774675,-2.6935,1.709219,-2.156914,-0.661038,-2.634595,1
-2.219394,2.623336,-0.336178,1.15154,-1.661996,-2.482823,6.320981,-1.114982,2.609855,1.22873,1.390141,-2.410019,-3.007153,-0.42512,3.935852,2.271748,-5.649835,0
