@relation art-01-weka.filters.unsupervised.attribute.NumericToNominal-R23

@attribute att0 numeric
@attribute att1 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att2 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute class {0,1,2}

@data
2.666086,-0.867063,3.077631,-5.795511,-1.70777,-0.851658,0.34951,0.224076,-1.332208,-1.85811,1.237583,3.462401,1.860405,1.978514,1.064608,0.054106,-4.348924,3.993632,-1.022495,-2.690087,0.472947,-0.668622,1
-4.645845,2.113238,4.986547,-2.136857,-3.385446,-2.935204,-1.683478,2.846621,-0.053837,2.726442,3.122433,4.011263,-0.677223,-1.01664,-3.135211,-4.193516,-0.027816,1.221594,3.464987,-1.500778,-2.070087,-1.256924,0
-0.056963,-1.225623,1.08157,-5.215014,-3.042628,0.090331,1.475892,1.98105,1.457245,0.866816,1.170291,3.333196,-0.276619,-3.348836,-3.711898,4.795622,0.833075,0.572494,7.238771,-4.994914,-1.589152,1.878227,0
-1.525731,2.32945,-2.430119,1.515503,1.068105,-2.570255,-0.724854,-2.45952,4.232248,6.156823,-1.864814,5.544491,3.609284,-4.316411,-0.491307,-1.460887,2.281672,1.979177,4.134333,-2.027348,2.827326,-0.787913,0
1.239072,-1.321421,-3.504375,-4.56997,-2.5457,-2.923941,0.151969,-6.192649,-3.501989,-2.694902,-0.51127,-3.999192,3.637777,-1.886009,1.140214,0.340802,1.492506,6.087829,0.741248,-2.574062,-2.305127,4.955091,1
-2.415465,-0.777812,1.750814,2.464658,-2.199227,-1.779914,-0.176354,1.389185,2.18511,3.61231,-0.932106,1.828268,0.497521,0.590942,3.725209,-4.78155,-0.418209,6.942994,-0.238895,-2.454512,-0.85985,-3.497691,0
-2.150465,-1.853091,-0.921233,5.389113,1.597053,-3.174153,2.820732,-5.35479,0.967298,2.86725,-4.414815,-2.4595,-0.829245,-3.014282,0.485095,0.940252,-0.359354,1.392677,-1.508097,2.605802,0.350947,2.363931,2
0.950551,4.447599,-1.668976,-5.179755,-6.064737,-5.841522,-2.656243,-0.214766,4.120321,-0.414888,2.081049,0.665971,1.14425,-3.846378,2.567285,-2.993293,3.705755,3.59268,-1.557663,1.698659,-6.894983,0.915841,1
-1.608975,3.809396,-0.188477,3.605037,-3.853209,-3.431711,-2.760625,4.832119,0.612959,2.221003,0.10346,1.591054,-2.953302,2.164853,-1.822096,0.040152,-0.437499,-0.106902,5.971596,1.911039,-2.250672,-0.400195,0
2.009992,3.56859,-1.253408,-1.281512,1.246917,0.005266,-1.330553,-3.38552,2.586225,0.001631,0.70081,0.678592,1.911452,-3.897861,4.695224,-1.627267,-1.416465,-0.951214,-1.707149,-0.308595,-3.972224,-1.327316,2
-4.539974,1.850763,4.539024,1.28041,1.496096,7.021702,0.304469,-2.711796,-2.448481,-3.209144,1.488588,0.006573,2.173108,0.850746,-1.871892,-2.5374,-1.113687,0.568647,-2.54979,-1.515753,2.690116,0.30397,1
-2.772024,-0.314091,1.838534,-3.604034,-5.381622,1.526902,-2.656415,-3.017142,0.740154,2.659029,0.922687,0.488196,-3.654647,-0.744763,0.211676,-0.570105,0.46202,0.166392,0.057918,-3.029068,2.208005,1.979539,1
-3.241021,2.642288,1.768389,2.942296,-3.178757,-4.587587,-4.681773,5.451553,-0.369961,3.971068,0.619861,4.198576,-1.756252,-5.365439,-2.046399,2.592287,-3.215031,-3.183767,2.509807,3.112622,-1.776905,2.016385,0
-0.558652,0.237257,-2.238973,-0.091487,-3.114536,-0.864614,4.978405,-1.924847,-6.454419,-4.976638,-5.262669,-3.669485,0.861359,-1.34532,-0.32955,0.008886,-1.435641,0.081927,4.004695,0.35797,0.584937,2.660394,1
-1.081134,-1.254949,4.276089,3.700064,8.551382,4.068848,-2.359871,-2.321846,-0.801755,-3.161632,-6.412671,-4.495268,1.900697,0.61617,-1.662469,1.962474,-0.48001,2.807234,-2.306625,-1.09795,4.735324,1.676074,2
-3.891511,4.047033,0.23866,0.396219,-0.96694,5.218233,4.823155,-2.391087,-3.291205,-3.626995,-7.030708,-4.57453,0.682672,-2.144745,2.836702,-1.68635,-0.285117,-2.799076,0.714106,1.609641,0.683121,1.822821,1
-3.109832,1.460436,-3.412922,0.580531,-0.591071,-0.268216,-0.016938,0.953846,2.338446,1.077592,2.583809,-3.33175,-0.824081,-2.886524,1.638956,1.895201,1.223336,-2.156994,0.499359,-1.358085,-0.583575,0.072446,2
-0.751248,0.03343,3.420986,3.460879,0.729722,-2.591465,-1.059008,-0.642056,1.057492,-0.356237,1.042326,1.205984,-2.521391,-1.123868,-3.353196,0.405399,-4.66348,-2.372266,-0.069039,1.214689,-1.340562,0.878531,0
-2.538772,2.368634,-1.174972,2.612265,0.367816,-1.114831,-1.576837,5.408267,-1.500748,5.578667,0.566485,2.862338,-2.850773,-3.115307,-0.932675,-2.244395,-1.634518,-2.019926,1.23607,-3.128985,-1.160846,1.090131,0
-0.365486,-0.048073,1.431153,-3.787657,5.313301,-1.568189,1.096725,-2.290298,-6.316716,-0.167692,0.136782,-6.137061,-0.550749,-6.13921,1.175071,-1.578191,0.425468,-0.904343,-2.340867,-1.085899,-0.413015,-0.288447,1
-0.362923,0.156964,-1.375609,2.243779,-3.68929,-0.386253,-1.764414,1.588183,-2.681605,0.6818,0.624696,1.654186,-3.579921,-2.359647,-1.527545,-0.846611,-0.291131,-4.042426,1.744301,-1.066035,-3.561902,1.509531,0
-1.269923,1.39505,3.350912,6.010054,-5.090138,-3.452433,-1.675873,2.651983,-0.936386,-2.830727,3.051561,-1.021384,-0.66063,-1.345182,-3.34622,3.965147,-0.798761,-5.289026,2.261935,2.783987,2.530565,2.231127,0
-2.298872,-1.54968,-2.718603,-1.172421,-3.000438,1.942269,-1.714468,2.731476,-3.863565,0.869555,0.59508,2.21263,-5.562714,-0.11017,1.324731,3.661509,3.006923,-4.908044,2.866034,2.122076,-2.187398,-2.083666,2
8.113671,-2.312331,-1.236012,2.677791,-1.07927,1.851657,1.023859,-3.773434,3.51909,-1.80843,-1.567543,-1.982009,3.532537,0.937443,-1.277745,2.845467,-2.609556,-5.617019,-0.099635,-2.638472,1.756405,6.018621,0
-4.226711,-3.002274,3.639073,2.435152,4.298704,2.133641,2.261205,-2.680188,2.886206,-1.002758,-1.766615,-3.256459,0.308522,-0.526016,-3.232453,1.446597,0.230345,0.839131,-5.0953,-4.947282,4.403251,2.309411,2
-0.817137,1.818913,0.091449,-0.806344,1.967629,0.132461,-0.677421,2.038279,1.563436,2.919629,3.88393,0.654121,1.36773,1.497824,1.829076,-3.032251,-3.194085,-2.527563,-1.903852,-4.773831,0.214135,-1.424327,2
0.560568,-0.572939,0.744778,-3.036335,-0.248923,-0.746436,3.959141,-2.928377,2.376675,-5.624522,2.072596,1.209674,5.168003,1.27476,-3.066945,1.751608,-0.962272,0.620292,-1.533531,-1.532844,-3.598013,-2.466401,1
-2.610364,2.120557,-3.594311,0.897025,-8.34882,-5.218897,0.216062,0.111681,2.472708,-5.499301,1.859895,-1.38794,5.252719,-3.003396,5.95607,1.943229,4.519385,1.622038,-1.912023,0.10586,-2.845642,-0.725268,1
-3.843016,0.06116,2.199984,-4.143034,-1.904539,-1.252937,1.886769,-1.209836,-1.538422,2.750794,-1.3954,-4.418487,-2.126667,3.356004,4.176631,-0.793824,3.019629,2.417748,0.294697,-1.535959,2.019126,3.381094,1
-1.783096,2.338555,-0.417107,2.212929,-2.988154,-3.689799,-0.547119,-1.119439,4.512918,6.591984,3.516484,3.542189,-1.903746,-1.825089,5.895416,-1.222714,-3.992815,-2.993057,2.431422,0.173241,-1.958989,0.658922,2
2.982008,-0.698686,0.974875,-1.91686,3.15314,-0.492542,-0.951177,-3.124238,4.185744,-0.759926,-2.584307,1.199924,5.690911,-3.046969,-2.778089,1.647326,0.215813,-0.580456,5.353371,-2.582089,0.079672,4.880149,0
3.98765,3.283303,3.622715,1.991395,-3.633018,0.427035,-3.08289,3.825429,1.959278,2.271733,-2.528013,4.677405,-5.096141,-1.277011,-0.297355,5.95715,-0.275708,-0.829362,0.660149,0.272197,-1.756817,-0.091629,0
4.78752,-0.724009,0.496743,1.984809,1.931169,0.498951,1.902479,-0.358639,-0.089774,4.246429,-4.759797,5.827692,1.628891,-0.428406,0.138846,2.793688,-6.419094,3.092476,-2.804478,-2.616234,2.130107,1.985403,0
-1.945353,2.201401,-1.107847,5.354541,-2.099634,1.173808,1.392153,3.368227,-1.135285,-0.592824,4.582992,-1.85206,1.022702,0.949422,-3.041844,-4.035102,-1.886875,-6.591467,0.221582,7.556915,0.265726,4.247991,2
3.678342,-1.167758,-1.410402,-1.579944,-1.638435,-0.362769,1.108353,-1.407348,8.240987,1.437439,-3.332788,3.165068,-5.530318,-0.705316,-0.695983,2.447174,-1.315275,-0.101692,3.765613,-2.395952,-0.733495,1.655242,0
-1.284164,0.354291,1.132147,-1.193588,-2.602996,2.755197,-1.631367,0.857737,1.821932,-0.640635,0.542264,-4.069491,-3.04556,-3.677025,1.437761,-0.213165,3.111065,-1.273789,-0.551782,2.492335,1.747886,-0.760403,2
-0.173632,-0.507381,-0.507409,1.770734,-5.973868,-0.721803,3.485602,2.579334,-0.052333,-1.772978,-0.891756,-1.586065,-0.662125,-0.943058,-0.365624,-2.145259,-2.604024,0.070066,-1.936889,-6.968273,0.346559,-3.586822,1
-2.869854,-3.548035,8.340857,1.407798,-2.769592,1.664327,1.219705,-0.855931,7.19004,-0.039089,2.444827,-2.764283,-3.907949,0.044927,2.574733,1.901181,-4.457212,-3.442293,-3.720891,-1.887305,0.956625,1.082713,2
-1.703133,-1.310916,0.476558,-8.174715,-0.974261,-4.156636,-1.221482,-5.954989,-0.650453,-1.305555,1.486971,-4.754788,2.674625,0.06589,-0.469717,-2.23971,0.929511,5.543785,0.19235,-3.261851,-3.220649,4.094033,1
-0.292015,1.611332,2.479423,1.406264,1.201759,-5.622111,-5.479722,-4.601868,0.581731,-2.246729,-3.537988,1.278993,3.352533,-0.158623,-4.374438,4.953535,-0.705289,-3.891371,-3.218534,2.98917,2.476401,-0.903746,0
-3.423193,2.507652,1.501539,-1.085504,-4.653296,-2.807498,1.373616,0.459705,-0.551381,2.642561,1.590557,-0.646461,1.840422,-0.509823,0.846725,-1.143588,0.700582,2.653148,2.229214,-0.460021,-1.306128,0.225697,1
-0.102519,5.08822,1.865525,-3.211703,-1.388652,0.207477,-2.472602,-4.690821,1.697231,3.138477,0.874981,-0.244957,-0.996844,-6.179944,-0.277047,-5.352558,2.840794,-0.313657,-0.581436,-1.039465,-4.075117,0.54102,1
-0.094312,-0.678771,2.492258,1.14718,-7.608944,-0.243503,-2.901163,5.499729,-1.12698,3.982275,3.381464,0.342737,-6.464158,-1.030738,1.639294,0.990485,-4.612972,-1.709759,1.959351,-1.903292,-2.986769,0.360485,0
3.851513,0.535698,-2.916362,3.664865,2.96938,-0.421546,1.992767,-1.776811,4.155388,-2.858716,-4.350603,-1.577308,5.141859,-0.419754,-1.523159,0.400345,-1.055469,0.313676,3.297011,1.296912,5.254393,4.064916,0
-2.358016,5.531837,-5.967473,8.36133,-2.412626,-4.611527,-0.614386,1.917665,0.436844,-2.331488,2.71988,5.686459,3.474436,2.304755,0.277853,-0.999126,-0.98044,1.709958,2.599103,1.394996,-5.33776,2.49149,2
-1.36611,-1.426271,1.276364,1.45437,-3.191471,-0.86515,-1.433507,-3.793719,0.08203,-0.285696,0.259842,0.302489,-3.501314,-2.863351,1.169902,4.037202,1.990875,-2.770159,0.463228,5.871219,-1.024991,0.924827,2
-2.972397,-5.830587,5.512756,-2.061131,-1.07045,-1.553315,-1.313732,-2.349424,-2.531494,2.574134,4.091453,-3.049098,0.075385,-2.453696,-1.408036,0.249524,1.723078,0.233933,1.262219,-3.202616,2.088646,2.173929,1
1.503608,1.130753,0.83571,1.153011,-4.535156,-0.134038,1.008495,5.011624,-1.352239,-1.701502,0.025971,4.026348,-1.45923,-1.497657,5.196624,1.749284,-1.487151,1.340837,-1.376567,-1.14526,0.716767,-3.263807,1
-1.616272,1.353593,1.045446,-0.631722,-3.233708,-1.642681,3.623955,0.991285,0.570606,-1.331754,2.99295,-1.310575,2.233645,0.303666,4.706574,1.749029,3.007172,1.320711,-3.340024,4.23666,0.295375,-1.062723,1
-0.855207,0.289114,1.393065,-3.006862,-2.746608,-0.889319,-1.38448,-3.275517,-4.225155,2.625778,2.996129,-2.082703,-2.2176,-4.761969,-3.725669,-1.902964,-2.053061,-2.526225,1.177841,1.163194,1.723474,4.813533,1
0.225463,5.399223,-1.103749,0.233795,0.828973,2.006333,-1.453861,0.73609,-2.280054,-2.014016,1.953391,-1.133121,-1.446259,1.220022,1.02114,0.78054,1.847966,-1.923889,-1.132358,4.074084,1.828364,2.580995,2
1.316404,-0.260701,-0.457046,-0.023421,-1.023018,-1.177174,-2.678736,-1.298223,-1.198795,-6.844581,-4.079997,-1.21885,-3.372661,0.351129,-4.04363,2.950678,-0.08867,-4.014411,-2.097321,3.029332,-7.361143,-2.618292,0
-2.362627,1.68969,-0.320284,-1.834537,0.881537,0.901622,2.544801,-3.941373,0.426816,-1.985029,-0.416158,-1.870327,2.581193,-1.470477,2.31421,-1.201564,0.944549,-0.886221,-1.433382,-2.426105,-1.467872,-0.113671,1
-2.295411,-4.210998,4.574906,0.745586,-4.91029,4.609592,-4.236418,3.201253,-0.140952,-0.504162,3.79388,-0.80543,0.664198,-0.512673,2.187354,2.131743,-1.383516,-2.476023,2.646713,1.812376,2.620072,3.510219,2
-0.136682,-5.960274,-2.348106,-4.767893,2.702882,-0.031899,4.670102,-6.638797,-5.582315,-3.212063,0.51683,-7.882158,-1.378537,-0.420702,-2.534522,-3.763536,-1.589823,1.271131,-1.001501,-2.342141,1.544568,5.278993,1
2.528619,2.448918,1.349135,-0.452755,-3.635365,-0.811799,-5.11057,1.21273,6.261575,4.486959,-2.994727,-0.046796,-2.490178,0.919775,5.282611,-2.354298,0.956198,3.12527,0.004872,1.625217,-1.395568,-2.101407,0
6.638359,-3.644919,-2.676748,1.258585,0.597926,-1.343734,4.680822,1.546108,-3.421593,2.996147,5.49134,1.393537,-1.58461,-6.173353,5.727748,3.326612,2.539598,-3.356298,1.104248,-0.785948,1.282984,0.023372,1
-0.129087,2.96371,1.966439,-1.98272,-4.67074,-1.655928,-1.702056,0.484076,1.521459,0.924356,2.677866,3.120423,4.596103,-5.120091,1.197664,0.593909,0.18324,3.941704,0.223735,-1.05196,-4.748908,-2.922892,1
-2.180645,4.844844,1.272043,4.272837,1.318776,0.8389,-0.001534,-1.822312,3.414594,-4.133245,2.989534,-1.831435,3.230065,-0.152368,-1.279125,-1.60404,-0.071001,-0.130743,-3.980102,-1.550354,1.087522,5.24272,2
4.953732,3.383181,2.343467,1.994428,-2.078286,0.238257,0.471803,0.671773,7.257787,2.731637,-1.011175,-1.567564,-3.366818,2.720229,3.13904,-3.485897,-2.706866,2.272991,5.263493,0.246556,1.461141,3.075607,0
-0.238482,3.657432,5.695896,-1.84758,-4.427201,-4.314865,-2.75886,1.493935,4.663362,2.734724,-0.841363,-0.038788,-2.063041,1.831392,1.4556,1.879716,-1.160455,-1.201406,1.621628,-1.727297,-0.032521,0.761642,0
-1.91537,0.870232,-1.341912,1.658475,2.105752,0.770197,2.432197,4.421258,-3.598373,2.11021,-0.107826,1.168235,4.635043,-3.537411,-1.125872,-2.734779,-2.245681,4.366899,1.9173,-1.948483,-0.823932,1.557439,0
-1.319486,0.375606,-2.069934,1.356147,-4.472876,1.890693,-2.54879,1.632902,-1.191339,-6.27969,1.376089,-2.134349,0.110644,-1.098508,-0.805649,2.81748,5.549239,0.704663,-0.019653,4.600442,-0.981117,-1.575032,2
-3.312733,3.489685,0.100421,0.293437,-0.889891,4.226686,-2.660324,2.060606,0.122009,-3.681957,7.012385,-1.90929,3.453812,1.870122,2.845135,-1.063182,2.001621,-3.659342,-2.703885,-0.632334,3.023513,-1.650665,2
0.882503,1.627373,1.669659,0.728009,-0.563135,-0.818796,0.438283,-4.254643,5.661346,-2.901877,1.034701,0.186013,3.049775,-3.577851,1.146675,-7.750659,-0.858519,0.33855,-7.278197,-0.081935,-0.707444,3.622242,2
1.206674,-3.792294,1.624175,0.248656,-0.376565,-2.45229,0.903218,-0.898207,-3.883136,-0.74977,2.004562,-0.440836,0.86629,-3.070882,-1.267016,-0.780864,-2.510853,0.253381,0.224265,-4.12918,0.646239,0.151449,1
1.435211,0.61889,0.51439,4.170162,-1.907836,-0.551491,-5.012338,1.255388,-2.294395,-0.870091,-1.759621,3.469404,0.069572,-0.791915,-1.876984,3.214863,0.251415,-1.632864,-4.119851,2.418693,-3.359034,-0.362718,0
3.074939,2.823815,1.385995,0.692437,3.426842,3.401128,4.491258,-1.79088,-3.779897,-4.666187,0.505512,1.096047,3.309081,1.277792,4.746109,-1.042131,2.056333,3.907274,-1.167399,1.487469,0.154398,-0.522682,1
2.674881,3.5229,4.511886,5.960429,-6.281137,-2.62796,4.230205,0.217456,-1.667657,-0.085437,2.138265,5.436829,-2.965425,0.101934,-2.349036,-2.287003,-1.648207,-1.591758,2.672174,4.628455,-0.456414,3.877265,0
-3.059231,2.376514,2.955968,-3.572629,-0.53751,-4.78711,2.232908,-1.82005,2.618961,-2.475212,-0.349123,-2.856287,3.134722,3.216774,1.09513,0.00372,0.880958,2.886433,-3.40031,1.440028,-3.98274,0.674222,1
3.17299,4.97934,-0.134203,2.196647,-4.678018,-4.479228,-3.176397,-5.008282,1.096285,-4.883081,1.505123,-0.522632,0.217666,-2.038706,2.737041,4.89893,1.945262,0.672597,-0.404425,1.272874,-6.228123,0.987556,2
1.98502,5.73463,5.104785,-0.515422,-0.951251,-2.688015,-0.844755,0.552016,1.47973,-1.293858,-0.510022,-0.766474,-0.007517,3.602519,-4.421239,2.600216,0.623148,-4.284292,2.43078,-0.615984,0.710253,3.577482,0
2.82781,0.780832,-1.261441,7.689625,-4.69242,0.392054,-1.333609,3.892323,-2.358438,3.364097,0.381857,1.263136,-4.193896,-3.312402,2.777361,2.171909,-2.438164,-2.143327,0.561485,-0.428619,0.187235,2.72451,0
5.751762,1.940347,2.153865,-1.126083,-0.445415,0.388335,-0.587474,-2.619258,1.568967,-4.518435,-2.051591,-0.89638,0.183016,1.140021,-3.800443,2.531503,1.625338,-3.595319,-2.388474,2.576112,-2.138269,4.254368,0
-0.127833,-1.928047,-0.712424,1.376277,1.915407,1.743251,-1.84058,0.103399,0.877266,2.630538,-0.407255,-4.432465,-1.027667,-2.850217,3.642572,-0.824434,-2.420038,-2.955724,3.054171,3.068357,0.29489,-5.236738,2
-2.376308,1.643616,0.289784,-2.967543,-5.248567,2.336349,-5.474309,0.929806,-0.002888,-0.589299,-1.585817,-1.232557,-4.730648,-2.606412,2.248599,4.972054,7.631373,0.574104,1.505541,-2.004239,3.35108,2.945626,2
1.074888,1.13148,1.349967,1.348007,0.694996,0.297914,-1.426481,0.773868,0.045561,0.332389,-2.121361,4.717627,-1.52874,-0.332848,-1.488567,-5.096488,-1.584202,0.947568,-1.65768,0.226634,-1.749712,3.179632,2
-0.552028,-0.489733,1.637854,-3.579377,4.012498,-3.530592,0.910985,-4.649224,-1.498021,3.53177,5.716907,-0.602437,1.769171,-0.204433,-1.948343,-1.902761,0.959749,-0.710349,-0.783137,0.87821,-0.926924,5.091946,1
-1.966042,3.408131,0.252518,-0.363593,0.207746,3.31567,-2.884818,0.725272,-0.344109,-5.875477,1.037423,-2.625763,-1.710544,-1.300582,-3.122699,1.354572,6.640849,-0.043853,-1.737496,-0.233811,4.329432,2.022282,2
1.7663,1.42354,3.209226,3.154987,-2.123918,-0.741793,-1.195172,1.187359,0.576734,3.804124,1.39141,0.17938,-5.270115,1.327779,1.375666,-0.793722,-5.85022,3.430985,4.348563,0.437547,-0.169448,2.478741,0
5.136327,3.493153,5.252399,-1.884667,-1.040674,0.147479,-3.394866,0.235728,1.357004,0.617691,-4.101385,-0.145494,-3.730737,2.77988,1.01997,5.237165,-2.891054,-0.730273,-3.964074,-1.08775,0.235965,1.071167,0
0.913187,-0.764681,2.34751,1.184878,-4.931431,-3.576887,-1.710674,-0.352549,-4.058316,3.548645,2.241713,-1.047893,-0.118043,-6.335103,1.919269,-1.484435,-1.38422,-0.532282,0.007383,0.121862,2.09221,2.877718,1
-0.720246,-1.095952,1.636503,0.233812,-5.659333,-2.87533,-0.065143,3.940207,0.750534,-0.879177,1.71579,1.87408,2.944859,-2.387651,-1.896378,4.00925,2.932585,-1.951339,5.442113,-2.624004,-0.467743,3.481766,0
1.571454,4.11182,1.129349,3.818616,-1.428517,-3.725965,-3.983842,2.182855,1.112242,1.528637,-2.968323,1.668818,-5.83989,0.478597,0.038191,2.939421,-1.788115,-4.012934,-3.378615,2.890017,-0.196166,-1.025685,0
-7.048454,2.638056,0.818313,-0.399774,-0.616226,-6.205046,-6.502349,2.529453,6.195226,3.977433,1.393994,-1.002223,-0.145922,-5.788469,3.372405,-0.074593,2.680831,2.320507,4.835024,0.948604,0.880896,-1.597902,0
3.584535,-2.662495,-2.83456,-0.287766,2.182929,-3.008228,2.794226,-4.765241,-4.411917,-4.433666,2.638017,-2.257866,3.863044,-5.31383,-0.249428,-1.208512,3.438015,-0.314053,0.660239,0.491898,-2.261755,2.274551,1
-0.548413,-0.394809,-0.10814,3.40644,0.960304,0.97132,-1.426458,-1.977859,1.455034,-0.982822,-1.407458,0.677092,-1.265767,-1.018455,-0.029855,1.388404,-1.103412,-3.14253,1.727841,3.365624,-2.092629,2.284682,2
-6.533766,-1.410611,4.683453,3.202057,-0.556663,5.821269,7.205555,0.509322,-3.210772,-0.023152,1.370727,-1.797219,2.235828,4.32135,1.226857,2.208333,0.182966,1.389317,2.572299,0.260131,4.731542,-0.461089,1
-2.316657,3.441191,7.571084,2.305167,2.586658,3.217984,3.650968,-2.59729,-5.142966,-2.627625,-5.131394,-3.884869,2.33797,0.616891,-0.6802,-1.560889,-2.654949,0.342125,-0.868336,-0.296517,1.080101,0.306464,1
-1.243525,0.59216,6.833079,2.862178,-0.522075,1.735134,0.760941,0.470692,-0.234212,1.658535,4.262317,-0.46586,0.158645,-2.267257,-1.435352,-1.962392,-0.548639,-1.906508,-2.823522,-2.296972,0.961707,-1.574953,1
-2.640053,-0.366104,-2.27889,2.55644,-1.445412,1.306277,1.825921,4.549852,-1.097628,2.449621,1.360358,0.329471,4.217967,-4.809848,-1.8884,1.474692,-1.061241,1.767164,5.710178,-4.211169,-0.773378,0.974979,0
4.617629,1.068643,2.437212,-3.289312,2.140157,2.349002,4.238463,-1.928173,-1.906788,-2.686208,-3.293815,6.195555,3.873153,-3.172142,-6.514499,0.796019,1.612034,-0.476454,0.524562,-2.02563,-2.021974,2.635498,0
1.152516,1.410687,1.103337,-4.178699,-2.715534,-1.096593,-1.567043,-3.114565,4.59276,-2.55205,-0.388615,-1.39537,-2.212155,-2.560348,0.494252,0.1425,4.006164,1.809249,-6.24816,-1.043106,1.772217,3.274106,2
1.513346,0.272125,0.812489,-0.707222,-2.855456,2.891093,4.336696,-1.317489,-3.293536,2.162129,-2.583879,-1.963886,-0.85759,-1.285327,3.534835,-0.976781,0.383504,1.680006,1.96712,-0.993518,1.435504,2.030309,1
-0.73781,-4.119407,0.029432,-3.052188,-2.001155,-4.95127,1.366058,-1.547089,-3.987186,-2.85549,-1.246448,-5.192991,-2.024782,-1.978028,-1.908307,1.382602,-3.169947,-2.817023,-4.43503,1.526746,2.175056,2.75787,1
0.930707,-0.09872,-3.508962,4.035251,2.706807,-10.299832,-0.257306,-1.578237,0.249582,-3.68588,4.985753,0.967894,4.803728,-4.512195,-2.479261,-0.867584,0.728014,-3.998397,-3.112052,-3.626778,-5.231733,1.141114,1
0.32548,-0.492714,0.812515,-2.666326,-0.683113,-4.535448,-2.549765,-1.319353,-0.072681,-0.282057,4.838934,-0.99419,2.346919,-4.16164,2.027843,-3.304171,1.724963,2.02968,-2.176143,-2.264322,-2.699723,1.737695,1
-1.005639,-1.68988,-0.442004,2.281183,-1.453678,2.985772,3.658898,-1.333837,1.557831,3.293089,0.403835,-1.663837,-0.856337,0.254809,3.862072,-1.410025,-2.355887,-0.833709,-1.033746,4.931672,0.693421,-0.44684,2
-1.833053,4.3128,3.279641,0.27824,0.82453,-0.360409,-0.856845,-1.863544,-4.29502,-0.503877,1.486089,-2.428938,1.031067,-2.671406,0.045286,-3.600349,1.308061,0.039638,-2.303052,3.916183,0.355596,3.71192,1
-0.745237,-0.774104,2.75048,0.838157,-1.810637,-3.420898,0.144552,3.190445,-1.307128,3.053676,-1.289235,5.320186,0.528351,-2.497359,-1.710944,2.900589,-1.626419,-1.418727,1.237642,-4.061648,-3.704,-0.04631,0
2.380069,4.058608,1.254012,-2.867649,0.098508,0.598103,-5.384289,-4.12261,3.644115,-1.721232,0.300284,7.973847,2.340997,-1.294115,1.139129,-2.501682,-1.110561,-1.848259,-1.994927,2.320515,0.556044,2.930659,2
-0.62528,2.181929,3.487483,0.359567,2.33004,-3.976045,0.341395,0.188712,-2.921069,1.154771,0.024926,0.86216,-2.136333,-1.047404,-5.059467,3.971495,-6.223591,-4.083036,-3.902316,0.697002,1.559009,1.560015,0
-6.752972,2.323354,-1.106836,2.857224,-0.82353,-2.134323,-0.153796,7.177054,-1.125517,4.185134,4.363456,1.233668,-1.270194,-3.340764,-3.2426,-2.853697,-0.898307,0.816953,6.04547,-0.928321,1.359435,-4.593226,0
-6.495354,2.008852,4.873781,0.291745,3.072081,-0.295235,-3.097911,1.431687,0.243231,2.821352,3.855157,2.655717,-2.03749,3.926327,-0.201536,-2.998991,0.057188,-1.882537,-4.414217,-2.469617,2.407795,2.714052,0
-2.443631,3.830764,-1.706516,2.725096,-4.46513,1.282865,-1.463179,1.752046,0.794505,-3.190278,-0.888847,-0.476871,-3.434835,0.911231,-2.631179,0.937654,5.244969,-0.798995,-0.285527,3.636586,-1.058144,4.849964,2
