@relation art-12-weka.filters.unsupervised.attribute.NumericToNominal-R12

@attribute att0 numeric
@attribute att1 numeric
@attribute att10 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
-1.009474,-2.010817,0.745851,0.069598,0.973804,3.088308,2.789195,-3.109044,3.736652,-3.641481,3.189913,7
1.028548,-2.107735,0.459477,-3.566024,-3.639052,2.813461,-2.284871,-2.68148,1.569724,0.219288,-3.421158,4
-0.646491,3.450825,0.264049,-2.113791,3.200401,-1.897485,-0.481314,-2.169006,0.053396,-1.518258,-2.872006,6
-1.131716,3.206752,-0.592319,3.406871,0.351147,-3.804305,-1.002975,-4.612182,-1.454665,1.932827,2.922807,6
0.972115,-1.368327,-1.149273,-1.106437,-0.788742,-1.14135,-0.095799,3.216799,-0.247343,-1.660392,-0.06789,5
1.161045,-2.349562,-1.319741,1.167514,1.167057,-0.241959,-0.531042,-1.178494,3.644462,0.732772,-1.1541,3
-3.642517,3.113097,3.644122,-4.386737,1.883627,5.641709,-3.980029,0.542123,2.728178,-2.840847,-1.137208,0
4.202766,2.17154,-0.63835,-3.117798,2.928768,2.202682,-0.788911,-0.362423,-0.781342,-0.975774,4.329336,2
-1.882474,-1.561077,4.157255,1.676361,0.245996,0.329213,-0.7712,3.959754,1.550677,-4.080319,-1.105086,1
1.262635,-0.207695,-2.02433,-2.710328,0.303931,3.167141,-2.603871,2.631577,-1.386407,-2.345456,-0.209969,8
-2.690423,0.10965,-3.952447,-0.79514,0.144793,0.382652,-1.222539,-1.825202,1.102818,-0.654864,-1.529453,0
-0.683524,4.698793,-5.298328,-1.901398,1.086503,-0.803093,2.350371,0.947062,-0.151609,-4.879663,0.491853,7
1.08931,4.199934,0.09169,2.112837,-2.941848,-0.688672,-1.111401,-0.697339,-0.44025,2.549713,1.943819,6
5.531989,-1.05779,2.86585,3.433325,0.111946,1.155115,-1.193716,0.19746,-1.473535,-1.161975,-0.920869,2
-1.212194,-0.041089,0.247987,-2.701498,4.002616,3.43718,2.225445,-2.47839,-2.63003,-2.492411,-0.030217,5
-1.313341,0.233089,-3.537438,1.255365,1.731441,0.413862,-0.631224,-0.268415,-0.112096,-2.643098,-1.060154,3
-2.052188,-2.359153,1.174722,-1.696525,-4.446626,-4.573584,-1.111744,5.144675,0.621984,-1.244339,2.232135,9
-0.662144,-2.599526,3.21662,-0.487523,2.515523,-1.361814,-1.262339,0.317452,0.232788,-0.747717,-0.935646,1
-3.683728,-5.735965,2.253068,-1.716294,-7.544887,-1.686083,-3.034663,2.222491,1.492341,-0.265887,1.900036,9
-2.361869,-1.182488,-1.309906,-2.386537,-2.821487,-1.031571,1.465055,1.938102,2.208023,-0.012484,-2.131325,6
3.304559,-2.193575,2.545404,1.769007,-1.5737,-0.999207,-1.336705,2.397256,3.646937,5.138679,-2.024013,4
3.547743,2.331838,-1.468747,-2.771349,-2.146158,-1.188278,2.300052,4.263218,-1.358356,-0.951847,1.213733,6
2.676565,0.053421,3.975098,1.594422,0.783207,4.223552,1.763643,-4.869794,0.81312,-3.655544,0.700863,2
0.700006,-2.368629,-1.227248,-1.492917,0.886522,0.120718,2.231192,-1.250234,-3.359855,-4.384384,-1.582224,5
0.128871,0.794083,1.944848,-0.535532,0.343851,0.58632,1.27633,-0.845168,-1.975637,-0.157063,0.355829,2
2.327071,1.485697,1.162542,-0.487798,3.42319,2.509226,0.677098,-1.599442,-1.690758,-0.64007,0.607394,2
-0.506438,-1.988719,0.672599,2.242074,-2.765984,-0.327272,0.598312,2.564748,1.83494,2.475891,-1.084372,4
-0.161876,-1.147895,-4.60585,1.050203,0.198748,-0.624261,-1.085973,-2.769492,-1.153671,-1.07356,-1.082636,3
3.866317,-1.485681,-0.563291,-3.034103,0.547982,-1.132634,-1.138451,1.193401,-3.011677,-1.702503,-0.588758,2
-3.416833,-0.87759,1.212653,1.931901,-3.556095,-2.214152,1.26748,2.328346,0.623395,0.26321,-0.327141,4
-4.373721,-1.500317,-2.12606,-4.52921,0.13245,0.304759,3.035615,1.395987,0.045146,-3.581773,1.36036,6
-0.636439,-0.718178,-6.041488,1.503463,-0.393651,-5.273979,-0.892655,-2.705933,2.684015,-1.640356,-1.419423,0
2.896572,-0.656554,-2.323471,-2.296114,0.383423,-4.156452,0.860157,1.945748,-0.810843,3.433992,-2.80151,7
1.500088,3.100669,0.250504,-1.378469,1.730003,0.199862,-1.010768,0.526947,0.461433,1.346536,2.022645,2
-1.358462,0.498114,-0.806717,-1.425717,3.23732,0.682289,-2.910278,1.188345,-3.270345,-0.456293,4.734434,8
0.929428,-0.342509,-2.07217,-1.503689,2.346364,0.858051,-2.68601,-0.291767,-1.836163,-0.071089,-0.956843,6
1.38481,-2.033286,1.586598,2.722836,-2.319868,-0.289248,-0.454158,1.731754,4.339719,5.681187,-2.127229,4
-0.205961,-1.113029,-1.913577,2.342825,3.051641,0.445319,-2.012543,0.509942,2.760518,-1.700495,0.118447,3
-2.0952,-0.1093,0.337005,-3.6924,-3.259029,-1.006323,-0.26452,1.778812,-1.313883,0.910621,0.245383,6
2.915211,-4.343201,-1.143844,-1.288917,-1.33161,-0.516373,1.876254,-4.088886,-2.248287,1.245451,1.017124,8
0.111892,1.775626,-0.835407,1.372735,-0.648631,3.081384,-1.067307,1.524753,-0.107365,-1.224326,1.045094,5
-1.528236,-2.651401,-1.483441,-0.52766,-1.584122,1.12056,-0.535409,1.921474,0.08652,-3.936888,3.355359,5
3.305403,-0.565749,-1.392699,2.543028,0.278212,-2.589396,1.015242,1.127191,1.769887,-2.04092,-3.499319,3
-2.870422,0.74219,4.538885,-1.694866,2.576172,-1.983647,2.056856,2.988162,-1.804752,-0.773895,3.777401,9
-0.260062,-1.495543,-0.076626,-0.788862,-2.335121,0.744254,3.585405,1.603103,2.984235,-1.716181,-2.207175,1
0.33762,3.04548,1.463774,-3.506415,-0.466872,-0.673607,-0.89694,-0.444031,1.37738,0.636044,3.138773,2
-1.207776,-3.09906,2.911729,-0.362859,-3.974119,1.440581,2.562261,3.071395,2.958716,-0.693546,-1.228999,1
-0.019963,-4.110402,-1.108544,-2.004886,0.019733,0.767761,-2.286705,1.574445,-0.932337,-2.706001,-1.746587,0
-2.440476,-0.841396,-0.89604,-3.275551,0.281629,-1.729855,2.717752,0.327635,-1.610492,-1.593981,-3.529863,2
-0.201941,-3.882079,-0.843367,-0.848233,1.200066,1.748068,1.7273,-0.624043,-1.056744,-1.071269,0.80348,5
4.366365,-0.824315,2.590955,-1.462106,3.058687,-2.173946,0.951466,-0.395831,1.699223,-0.311502,1.080474,3
-0.864125,1.381474,-0.768515,-0.07854,3.634379,-1.724879,-0.642097,-2.435146,-1.27417,-3.609295,1.857361,8
-1.51296,-1.195207,3.070577,-1.407001,-0.385628,1.812339,-1.667693,1.783633,3.124464,-2.148893,0.744176,1
-0.083245,-0.571047,-0.941234,-1.301735,2.294923,0.741006,1.198141,2.100573,2.143328,-2.734683,2.575333,7
1.964551,-0.306645,-1.148916,-5.433864,0.194866,-0.270778,0.053986,3.949025,-1.525975,-1.496709,-1.260856,6
0.796698,-0.06705,-1.655987,1.461185,-0.389172,-1.017008,4.555265,0.72993,-1.777232,-2.049573,-1.524528,1
4.24715,0.712129,-0.768255,4.564727,-3.696388,1.877516,2.152185,0.179238,3.623136,1.108093,-0.965215,0
2.844503,-0.029867,3.194417,2.767088,0.018618,-1.220279,-0.496278,-2.255934,-3.786529,0.160234,-1.946127,2
4.123769,0.379646,-2.716263,1.421143,-0.804471,-1.67656,-2.046991,1.738942,-2.487652,2.9699,4.416094,6
1.674344,-1.078995,-1.583687,0.720548,1.362225,0.158908,2.298674,-2.648357,3.326418,-4.509703,-0.579671,7
-0.038418,-0.135738,1.961677,-2.027043,0.801386,-0.935076,1.055911,-0.329938,1.954289,-1.489386,-0.071563,9
-1.409785,-0.068037,-1.014235,-1.155819,1.852303,-1.479829,1.213683,3.928443,2.115052,-0.503477,-1.601756,5
2.42395,-1.660076,1.023277,0.516656,3.803464,2.305748,-2.227271,1.365731,2.737101,-3.934312,-0.025116,1
1.418296,0.672668,1.254231,-2.099592,0.217495,-0.273979,0.141608,1.169295,-2.345035,0.115285,0.970852,2
0.794259,-1.054712,-1.308524,-0.54867,-1.418803,0.610279,0.995222,0.227105,3.697882,-2.791681,-0.477295,9
-0.963296,4.412276,-0.40313,-0.355145,1.913305,-0.120027,1.407707,3.787822,-2.551468,1.224695,-2.471222,5
-2.21819,0.733842,0.586881,0.244503,-1.246541,-1.46409,-1.485653,2.360192,3.750259,1.355398,0.122579,9
3.15244,-1.523363,-0.678608,-1.45297,0.093949,-1.926205,3.062269,0.530558,1.645559,-0.91423,-2.972957,7
-2.982442,7.505264,2.085542,-3.011402,1.907268,-0.194685,-3.529836,-3.077627,3.436676,0.314856,0.983939,0
5.985949,-2.518599,-0.242354,1.556551,1.885029,-2.094807,3.480419,-1.363052,5.335294,-2.958105,-1.497846,7
-0.41673,-0.442315,1.500224,2.879814,3.145083,0.626602,2.087392,1.605604,-0.378587,-0.196201,-1.907426,1
-1.086416,0.925188,1.840278,-0.909705,0.66399,-2.997237,0.176655,-0.148371,2.105699,1.155567,-1.961064,9
0.191651,1.846283,0.657506,0.291868,1.595329,-1.47474,4.388455,0.004688,1.205975,-1.335078,0.849462,9
5.68173,-2.310979,0.892695,-0.332401,2.069462,-3.157612,0.619206,2.875863,6.016323,-0.619302,0.502351,7
1.004819,-2.217706,-1.051915,-1.818281,-0.193108,-0.735581,2.631176,-0.243224,-0.114688,0.33302,-0.834106,7
0.608267,-1.104014,0.091929,0.890114,1.491912,2.363321,0.588444,1.991278,1.104066,-1.149079,-0.346662,7
-1.646779,0.622239,-0.220962,-0.691551,3.694817,1.262806,1.209773,0.737559,1.722403,-0.628968,1.40883,5
5.658776,1.126028,3.32026,3.074974,0.230996,-0.016988,0.293158,-0.093689,-3.959337,-1.140795,2.347591,2
-0.921057,2.18703,-0.151652,-1.152292,-0.489989,-1.703537,-0.541813,-0.172059,-1.054403,0.599941,2.382161,6
2.080322,0.780068,0.959187,2.597343,2.855063,2.035813,-1.842956,3.552177,3.457546,-3.897346,-2.266119,3
-0.993667,-0.353585,-0.863362,-0.871283,-1.037193,1.543151,-0.615386,0.172768,-0.052345,-0.636138,0.926388,7
-1.438004,-1.794821,3.540734,1.319912,0.868472,-0.839711,-1.108332,2.323102,-2.299101,-1.236258,-2.277878,1
1.851725,-2.558986,-3.374559,0.251007,0.503129,1.51368,-0.432074,-0.197919,-4.003479,1.159777,3.109901,8
-1.772799,-1.629336,0.986914,1.452397,0.292206,-0.814371,4.25652,0.409919,1.258982,1.592319,-1.589179,1
4.508815,-3.959758,-0.127702,0.047847,1.242387,-4.695675,2.815833,-0.73493,0.727293,1.235178,-0.644018,3
-2.543047,-1.308399,1.454552,2.224499,-0.808462,-2.083958,-0.21645,3.003078,-0.545925,-0.071029,-0.153022,4
-0.30856,4.181109,3.680392,-0.097795,1.419904,2.403055,0.784775,-1.254603,1.026168,2.286415,0.196489,2
0.253962,-1.070869,-1.124101,0.974815,-0.159087,2.271562,1.200645,1.736987,-0.192035,-4.086077,-0.079591,7
-2.033193,2.003189,1.275622,-1.864618,1.903707,1.877099,-5.691584,-0.609524,3.700648,-0.557954,-1.221851,0
5.031829,-3.329378,1.732965,-0.964313,2.522582,-3.491993,4.585073,0.075987,2.697057,1.267211,-0.350462,3
1.299896,2.610465,1.902255,-1.01002,5.076927,1.96649,-4.614813,3.169606,-0.219158,-4.4774,0.310429,8
0.994426,2.448897,-3.412968,2.682888,0.133708,0.658906,-0.574133,-0.046901,-0.041759,1.820922,2.559838,6
1.750604,2.702258,-1.193331,-1.104741,-0.744183,-0.427955,0.708949,0.778877,-1.365145,-0.624514,-0.890203,6
-1.92913,0.483839,-0.9033,0.373524,2.300761,-0.528986,2.606067,0.349798,-0.806919,1.502331,-1.381153,2
2.127597,0.557713,-1.534587,1.45224,2.938754,0.450808,1.875996,0.514122,1.722178,-2.733845,-1.182255,7
-6.623459,2.095525,-2.173937,-6.069365,2.80465,0.744075,-4.838876,-4.295442,-3.13779,-2.929609,0.10061,0
1.736096,-3.493331,-0.397577,0.081323,2.078114,-0.135916,0.292403,-0.542515,-0.014656,1.324514,-1.663808,7
0.690201,-0.711953,-1.078463,-0.890284,0.619326,-1.725608,-0.990022,0.834214,0.80446,0.097537,-1.056129,7
-0.137197,-2.771245,-3.393468,-0.030869,1.71106,0.343755,0.814578,-2.074426,-1.750894,-0.699231,1.827264,8
-0.049612,0.832952,-1.911497,1.032524,0.207293,-1.494817,-0.299728,-0.717365,-3.397053,-3.228768,-3.078099,3
2.356477,-2.859584,1.392894,-2.779105,3.47415,0.52188,2.302658,-1.701244,-3.431313,-1.431801,2.127475,5
-0.688936,-1.965482,-0.271556,0.206785,-2.542227,-1.671266,-0.350876,1.760672,1.546135,2.292234,-2.218312,4
-1.441131,1.127974,-3.059864,0.563035,-0.070885,-0.444325,3.090713,0.476825,-1.987598,0.375508,-1.18337,1
1.06543,-1.7112,1.78709,-1.03499,2.325621,1.577948,1.436611,0.469775,-0.809106,-1.593619,-2.308099,5
-2.029959,0.398636,2.03675,-0.358751,0.162751,-0.945712,1.954963,-0.23329,3.711331,-1.042863,0.018892,9
-1.234502,-1.337474,-0.125151,0.470905,0.802255,0.893702,-2.459612,-0.495906,0.08343,-0.252564,-0.944274,4
-2.162237,0.35539,-3.425234,-1.572991,1.384271,0.087206,-0.208164,-1.470017,0.868125,-2.898989,-1.622455,7
2.548552,-3.466654,1.006363,0.556182,3.088207,-1.279874,1.77381,-1.129755,2.567894,0.064813,-3.705972,7
-1.907057,3.787821,-2.989437,-1.263521,0.300697,0.707508,-0.88965,3.759356,0.177753,-3.763459,2.289835,7
2.685412,-0.030566,0.884661,-3.529791,-4.709138,3.368104,-1.17178,-0.443821,0.154842,-0.939119,1.949335,8
1.517172,-0.326666,1.157073,-2.592731,0.780546,-2.659723,0.683629,0.290124,-1.489563,1.047657,0.463231,9
-1.172312,0.765177,-3.539757,2.808261,2.047802,-1.531749,2.931196,-0.657758,-2.027192,0.477152,-1.495018,1
-0.632272,-0.674926,2.588584,1.897025,1.851421,-1.434129,-0.003675,1.208342,-1.15195,-3.423742,-0.873667,1
1.944812,-0.264234,-2.336237,1.464963,-3.202664,-0.828436,-2.204663,1.330748,-2.849966,3.444927,4.385219,6
0.291136,-1.787798,-5.189525,0.138783,0.135404,4.024533,0.119253,-0.02151,1.283047,0.009928,1.707352,8
-1.225055,-2.238491,0.208447,-0.735303,-4.208528,-0.842683,-0.987298,1.264856,0.742199,0.064645,-3.054302,4
0.103485,0.668201,0.880993,-2.432559,-0.53482,-4.574195,-2.290467,-0.23719,-1.633805,1.129668,-0.3199,6
1.679241,-1.844028,-0.718338,1.56101,0.448222,1.2168,2.029259,0.750899,-2.061512,-3.223761,1.577222,2
2.811736,1.966886,1.470058,-0.108919,3.04932,1.761029,-0.659889,-1.635048,0.365743,-0.479577,1.034563,2
-2.700829,-0.404367,-0.695936,3.487894,-0.394338,-2.705195,4.427438,0.032961,-4.8067,3.143921,-2.235165,1
3.062855,0.941175,-1.976009,-0.248433,2.04238,-1.75909,-0.204486,2.995538,2.251878,-0.627899,1.815115,7
0.477117,-5.361628,-1.654747,-3.77017,1.806267,-1.895744,2.439992,-1.448132,-2.813134,-1.580595,2.673179,5
-1.437597,0.670843,-0.429516,-3.819698,0.855405,0.510355,-0.385604,0.65486,-0.968544,-1.28789,-0.013847,6
-0.241372,-2.705135,-4.11824,3.104856,-0.720692,-1.985969,-3.668011,-2.584235,2.436647,1.023219,-0.851646,3
-0.097041,1.968456,-3.3343,-3.29976,-0.182908,-1.785502,0.777173,1.808805,-0.494367,0.506651,0.52563,7
0.307887,0.279224,-1.323573,1.647518,1.851385,-0.035152,2.10065,0.766298,-0.255748,-2.100078,0.031608,1
0.852809,-1.507044,-1.246122,3.109891,-0.332109,-1.496357,-1.741184,-0.65906,3.760267,0.173329,-1.959988,3
0.303798,-0.951607,1.803823,-2.673071,0.760178,2.542427,-1.333458,6.100677,2.401394,-3.686205,-1.241403,0
2.362446,4.594493,-0.050635,0.038667,0.957219,-0.274977,-0.935508,-1.831525,-2.109331,-0.684871,-1.656825,6
5.088541,3.301553,-0.122681,-0.970982,4.018249,2.665169,-2.460018,-2.857627,3.484114,-1.319657,2.277039,2
-0.331644,-2.34204,1.627215,4.396437,-2.238975,0.548558,0.589984,2.332155,0.827917,1.600414,-0.774905,4
0.532886,1.078432,0.444258,-0.964765,-0.113593,-0.025162,-3.398289,-0.486324,-1.793261,1.456312,3.13444,6
-1.58337,-2.991877,-1.937682,-0.366784,0.312445,1.00407,-0.655179,1.133911,1.544269,-0.683769,6.674195,5
-0.234388,-0.831207,-3.411053,2.077789,2.170874,0.687872,-1.801132,-2.939798,2.510178,-0.162757,1.121592,3
0.005986,1.843272,-0.660176,-2.602216,7.626693,0.58548,-3.397525,6.53525,-0.848299,-3.151165,0.811641,8
-0.550553,-2.247123,1.858697,2.366016,3.577219,-2.107247,-0.300342,0.44808,-0.223689,-1.588744,-1.118152,1
-0.223648,-2.737814,1.104451,0.550827,-2.906089,-0.098323,3.496107,1.391859,-2.840959,-1.156665,4.760995,9
4.238516,-2.435951,0.343931,-1.750581,3.562282,1.721704,-2.21515,3.625209,-2.115862,-1.001399,-1.309908,8
-3.075849,1.789791,-0.01395,2.446693,1.980463,-2.133082,1.142942,0.829786,3.486835,3.533168,0.587941,4
-0.794063,2.904354,0.050708,0.316124,2.461974,0.374827,1.86821,2.440795,4.45982,-1.258955,1.820153,9
-2.606723,1.45381,2.133105,0.831386,-0.322094,-0.427148,2.0299,-4.019194,1.686182,-0.748624,-1.614036,2
0.8146,-1.303012,-2.991162,-0.605635,-0.877243,-1.157564,-0.644227,0.262729,-3.014395,-0.692365,0.793553,0
1.836552,1.122003,1.649237,1.03079,3.558658,3.416785,2.075279,-4.886781,-0.500101,-2.778518,0.161087,2
-0.782544,-0.226469,2.584076,-1.057298,-1.022783,1.988101,-0.721567,-2.774492,0.560467,-0.940866,-0.792382,4
0.440506,-0.672063,-0.997144,-2.562979,1.52974,1.3908,0.059069,0.120895,-0.178606,1.490699,3.869483,5
-3.33674,-0.276028,1.823082,1.108528,-3.180462,-1.456093,-1.787032,2.180498,1.816861,2.380538,1.241156,9
-1.563748,-1.323446,0.942006,-3.692893,-1.616825,-0.646275,-1.231881,1.356857,-0.84413,-3.799951,0.150328,9
0.992955,-1.364132,1.97369,0.341818,-0.050994,-0.561941,-2.288277,0.022079,0.35027,0.583385,-1.301968,4
-1.977188,3.431532,-0.091645,-0.226089,1.674919,2.447343,1.766815,-6.397739,5.891424,-2.862687,1.697361,2
-0.285961,-1.56836,-2.970626,-0.51139,-1.371023,-0.541805,-0.619971,1.435392,-1.32214,0.326207,0.742226,0
-0.561504,0.0165,-0.409272,-1.503884,-0.695087,1.136665,-5.401097,-2.05574,1.749743,-1.396329,-1.02559,3
0.258425,-1.042504,-0.119022,-1.46066,-1.53802,-1.855712,-0.934254,1.168313,0.986088,2.118089,-1.496878,4
-0.793862,-2.229647,2.068459,0.241267,1.03574,-3.290704,-1.516085,3.652236,-0.954728,0.669075,-0.710921,4
0.186554,2.290485,2.582038,-0.380976,2.924459,2.91406,1.417716,-4.194464,-1.024993,0.029902,0.414261,2
3.52714,0.101991,4.464448,2.536519,-0.42643,4.258099,0.500671,-1.464256,-1.779403,-0.846015,1.211564,2
-2.798882,-3.604685,-2.45534,-2.984671,1.286497,-0.603429,3.882936,0.128121,-4.568399,-0.41031,-0.704013,5
1.402424,-0.675744,0.496288,0.245106,-0.372565,1.262588,2.342473,-1.037913,-2.832468,-3.089658,2.17581,2
0.342068,-1.507827,1.181262,1.568446,1.090193,-0.397428,0.558681,0.589845,1.54415,3.829192,-0.814774,4
0.84574,0.959399,1.688374,0.86264,0.656653,2.684769,3.260264,-5.205726,1.029451,-4.60918,1.868974,2
1.300878,2.393883,0.198028,-0.408492,1.537015,-2.955756,-2.910828,-2.738085,-4.473594,1.203111,1.457194,6
-1.178048,2.518035,-1.094079,-0.212384,-0.114223,2.893844,-1.400141,3.115998,0.303333,-2.651123,2.620406,9
1.077767,-1.105808,-2.247202,-1.106984,0.050191,-1.342698,-0.32515,4.10859,1.000607,0.169736,-0.760246,0
2.727908,-1.128961,0.686328,0.134456,-0.654034,-2.657064,0.205519,-2.326489,-1.840538,-0.941584,-2.192361,3
-1.76103,-2.048597,2.878509,-2.798589,4.926043,2.415452,2.77301,-1.742058,-5.311075,-3.248808,-0.659858,5
-1.381675,0.278723,-2.923731,-1.106587,0.767911,-2.970134,2.217787,-1.110043,-1.66785,-0.551775,-0.994333,1
-2.0282,-0.799477,-4.783661,-1.488297,-0.506582,0.260639,1.066073,0.613026,-2.661557,2.58426,2.914536,5
0.116857,-0.878211,-0.402152,0.913275,-0.608146,1.783309,0.037949,1.107544,-0.337878,-3.345451,-1.040339,7
2.331927,-1.245922,1.432232,-0.368587,3.195315,-3.291416,0.792539,-4.403582,-2.153313,-2.731599,-0.068773,8
2.472634,-3.897574,2.041721,0.876606,0.658523,0.984944,0.094945,0.349452,5.378653,-2.916532,1.870121,7
-0.729757,1.300549,-1.704151,-1.377398,-0.937241,0.208397,-2.732483,2.664235,1.157401,-1.28325,-0.345813,9
0.779751,-2.787391,0.29728,2.895303,-1.155884,0.140307,-2.20113,2.503704,2.731079,3.870053,-1.542786,4
-3.416924,-1.488548,0.773163,-0.011435,-0.341995,-2.979611,2.986958,0.008301,-4.94884,5.287641,-2.704505,1
-0.92976,-3.037095,4.937267,2.30538,1.037981,-0.759815,0.324763,1.020971,-1.118765,0.370003,-3.35558,1
0.799769,0.37593,2.596857,1.202714,-0.311953,2.493935,2.282889,-2.020956,-2.298211,-1.746188,3.400948,2
0.319911,-1.217598,-2.243086,-2.214382,-2.040176,0.210836,-0.453609,0.934628,-1.430957,1.09042,1.774363,7
-1.176381,-2.453472,-2.752073,-1.067803,3.796522,-0.936316,-0.012582,-1.637067,-2.899991,-0.619467,2.620461,8
1.910961,0.265121,-2.162565,-1.203725,-1.105798,0.530941,-1.656426,2.928013,-0.289038,2.305844,-0.122666,6
0.722468,3.936456,-1.459106,0.942563,2.115179,-1.652707,4.555616,-4.047546,-2.509095,0.654692,2.051575,0
-0.31781,-2.605677,0.094531,2.479328,-2.5098,-2.25258,-1.705883,4.033784,0.880919,2.2617,-1.390715,4
2.124728,-0.799834,-0.34223,-3.232095,0.12548,2.00291,-1.43005,2.257257,-0.670681,-0.798391,0.548585,8
2.693576,-2.093017,1.181857,-0.25966,0.691418,0.69983,-2.343039,-3.104435,3.52562,3.504416,-0.745679,3
4.08627,-2.431555,0.223344,-0.309106,0.378989,-0.000552,0.778629,2.510288,1.617406,1.117942,1.875991,7
-0.972563,0.000444,-0.283103,-2.220801,-0.814811,-1.252812,0.111419,2.396753,3.285986,-3.250116,0.322333,9
