@relation art-17-weka.filters.unsupervised.attribute.NumericToNominal-R21

@attribute att0 numeric
@attribute att1 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
-3.384953,1.418508,0.85438,1.782243,2.911274,1.740107,0.696814,3.350358,-1.674458,-1.202201,0.426669,-1.872689,3.340065,-0.924903,0.098967,0.363173,2.154515,-2.357922,1.886977,1.421888,1
1.404894,-4.645445,0.827648,-0.362542,-0.617727,-0.627982,-4.254283,0.473475,4.125659,-2.041095,-0.195659,-4.641702,-4.46918,2.597312,0.078076,-4.227438,-0.610103,1.232907,-0.866543,-1.55943,3
-1.204596,3.761181,0.398335,-0.334553,3.026322,-1.547781,2.482028,1.938581,1.155875,-4.532705,4.129514,-2.720279,-4.862946,-1.291566,0.149796,2.083699,-4.670032,1.130734,-2.675311,0.482063,2
0.145942,0.679132,1.444445,-0.032047,2.948284,-2.982767,-0.429672,-3.386937,2.928371,-3.745421,1.543542,-1.380341,1.059478,-0.292907,-0.88516,-0.534351,-1.754833,1.168323,-1.502827,-1.82987,7
3.963659,0.830438,1.394539,0.933285,2.910412,1.006737,-0.005966,0.165538,-1.010935,-1.126378,-0.116603,2.860652,-2.573177,5.484351,-5.183794,3.153097,-1.526138,-0.741152,4.857475,0.589914,5
-0.246367,1.292741,4.318932,2.265446,-1.546045,0.933138,0.278641,3.746763,-2.705442,-3.570578,2.11005,-0.440785,-6.397524,-2.481273,0.735219,1.099359,-5.505071,-1.782467,0.051081,0.082462,0
-1.497456,1.524545,-0.263357,-1.573746,-2.281821,-2.370242,8.57429,-7.499818,-1.627106,0.791938,-0.120562,-8.73133,4.389947,-0.270448,-1.844765,0.852481,-0.469221,1.860842,-3.073337,-0.702159,6
0.604695,1.116581,1.941034,-4.825665,-2.925516,-2.337119,-0.767167,0.36856,0.666141,1.228781,6.759365,0.864259,-3.930768,4.400498,-2.974202,0.971746,-1.075698,4.853732,-1.152911,0.652087,5
-0.460457,-0.384771,0.158229,2.688153,-3.571408,-2.903711,3.678564,0.611243,-2.394692,0.859663,0.082165,7.702176,-4.453552,3.218186,1.958518,3.078871,0.352555,-0.987602,-0.79434,0.421789,0
3.863967,-6.391579,-0.052474,-2.22212,-3.323444,-0.786743,-3.365791,-0.788841,-1.741268,1.211759,-2.031617,2.856204,-3.152917,5.637538,2.465255,0.839717,-4.648726,3.453773,-0.495817,4.607319,8
1.285499,2.281825,1.636906,0.747941,-0.316518,-1.07079,-2.164397,-2.246852,-2.618788,0.695559,-3.216748,2.09208,-1.42305,-3.593343,-3.121945,2.597037,2.636774,-1.307089,-1.079488,1.295803,6
0.163593,5.844105,2.367649,1.414142,4.139968,3.568713,1.349699,1.088542,-1.264128,-1.871055,4.284075,-2.324424,-0.907937,2.85176,-2.358186,-0.766835,1.619377,-2.459265,-3.562167,0.272853,9
-0.668007,-1.388339,1.661658,-1.889401,0.221176,2.053567,-2.051565,-2.083432,-0.478466,4.437626,-1.140163,-1.392052,-1.281269,0.886654,-4.302596,0.082482,0.789763,0.083621,0.023848,1.05878,2
-2.07465,-1.220873,-1.507066,-2.936221,4.676416,0.416828,3.797844,0.810441,-0.53832,1.33337,-6.737799,-1.704273,1.388784,2.445675,-0.635401,-4.685954,-2.234858,0.517211,-1.418836,-1.865977,4
-5.029715,-1.475726,-6.13572,-4.695145,7.245303,-1.302075,3.739827,-2.962918,5.691867,-7.325619,-2.29644,0.112036,-0.194324,1.107923,5.243258,2.010888,-0.872149,6.722622,-0.075784,-0.014012,7
-5.971893,1.974806,1.998427,-2.233913,2.741134,-1.590051,2.923936,2.495103,3.904704,-0.686877,-2.74356,0.298287,-1.495391,-0.275001,-2.033041,-3.05443,-0.70733,-0.270469,3.87009,-1.861011,1
-0.130207,-2.219047,0.922704,2.860054,2.275354,-4.117071,-3.426517,7.79947,1.017686,0.204642,-0.187295,-0.5805,-1.662508,4.820267,-0.354421,4.319149,-0.904297,-4.38295,3.802411,-1.305432,5
0.600534,-7.001567,1.042855,5.872428,-4.522267,-2.902992,4.537026,2.820028,1.601629,-5.318885,1.738592,-1.044063,-6.026347,-2.527883,-1.526632,-0.567677,-1.212782,-6.5358,4.945171,-0.125463,7
-0.483807,3.78453,-0.49703,-0.558708,2.389472,-0.563754,-1.874835,0.180735,1.053949,1.570705,-1.911736,0.650798,1.129274,-2.063572,-2.013479,1.401963,0.261294,4.494104,3.935139,1.027018,3
-3.334465,-3.886386,-1.941813,-2.994568,1.515763,-2.863731,-0.123263,-5.764219,2.322614,3.363846,3.768461,4.039191,-1.992918,1.086599,-2.461585,-0.621177,-1.43911,1.770663,-1.177665,-1.562453,1
-0.3324,-2.635189,0.468015,-0.742103,-2.447253,-2.999111,3.008498,1.134997,1.352691,-4.258564,3.196385,-1.58809,-6.270463,-4.618326,-2.211923,0.490344,-6.535785,1.248262,2.234886,-2.621422,7
-1.507762,1.729001,-1.9826,0.274624,-0.686077,0.807251,-3.398266,-2.479959,-1.594511,2.036553,-2.514509,0.175899,0.12342,-0.612427,-3.837344,2.100365,4.586823,0.85665,-2.45427,-0.143042,6
2.862767,-3.180016,3.044423,1.102929,-0.590399,-3.51646,-0.885277,1.191314,-2.488716,-1.224767,-1.580796,3.012692,-1.857309,1.637607,0.89571,2.656998,-4.796243,2.620847,2.22176,5.17944,8
0.840194,3.395293,4.511214,-1.533068,-1.382965,0.982829,-2.544986,1.658818,-0.156466,4.209981,2.704792,-6.306182,0.711557,-1.5225,-2.08096,-4.917249,-0.979509,-2.094511,-7.494987,-0.061632,4
0.909481,5.534573,3.665818,-0.422119,2.922447,0.017084,2.810204,1.774582,-0.726402,-0.406932,3.166166,2.009511,-1.584309,-1.74533,-3.639394,-0.997026,-0.314686,-4.154053,1.730872,-0.145176,9
-0.780612,-0.29898,1.559494,-2.709433,-0.671366,-0.257946,1.592321,5.843849,-3.132873,2.763258,-2.26684,-1.05095,-3.439922,2.396633,-1.186393,1.831154,-4.053299,1.513103,1.896527,1.88538,2
0.537942,1.912546,5.555651,-2.889491,-3.366882,2.721318,-2.534144,-1.501879,2.643659,3.807955,3.793731,-2.843339,0.581118,-2.681115,-0.376908,2.222687,-1.737842,-3.980842,-2.171529,-0.484757,4
-1.011197,-1.511123,-0.158885,-0.59531,1.400427,6.677318,0.330703,-0.025536,-1.303125,1.440988,-7.381566,-0.747871,6.587576,2.59526,0.398177,-1.117502,0.467714,-2.222698,2.427947,-2.271165,4
-2.680155,-2.14969,0.477141,2.616709,3.824145,-4.087096,-2.023939,-2.274775,3.649934,-0.101505,-3.401979,-2.396223,0.311009,-2.378397,4.696177,5.519318,3.818818,2.338014,0.583814,0.88406,7
-0.078691,-2.97438,1.394339,-2.818653,0.45981,-2.356309,2.503955,-1.347882,0.359353,-3.192582,3.25819,-1.693607,-0.140388,-0.445555,0.406736,-1.354882,-4.857288,2.977773,-0.144,-2.263987,7
-3.860208,-0.761124,-4.250305,1.953608,0.561654,0.433617,-1.343207,-4.934776,-3.151088,-4.849188,-1.552332,-4.051318,-2.213926,2.726012,-1.158694,-0.499781,-2.639365,0.004214,-3.956857,3.073734,0
-1.631016,-0.529001,-2.891631,1.169985,-1.244408,-5.59238,0.180913,-2.947012,1.363062,0.434614,1.729647,2.062977,0.973513,-3.77566,-0.06278,-0.644403,-0.889279,1.161292,-0.120905,-2.836743,1
-0.10264,0.475724,0.861842,2.686414,-4.027306,-4.895751,-2.552372,5.539942,5.855737,-4.443727,4.690244,1.129629,-3.431596,0.105219,4.625968,-1.83449,-0.46696,-4.325048,3.070822,-4.581515,5
0.478352,-0.641192,3.889625,-1.575714,-3.222698,-0.318785,0.127597,4.262385,3.584003,2.070243,-1.7394,2.675443,1.839236,2.446668,1.003913,0.760599,3.418558,2.259912,6.352367,-2.138534,4
-3.444115,-2.569656,-2.961034,-1.302437,0.809011,0.314212,-1.963134,-6.268175,-0.918632,0.842791,3.571697,3.716178,-0.413398,-0.39423,1.072767,-0.301546,-2.190834,-2.632062,0.47979,-1.354842,1
0.391477,0.370009,1.156261,0.195685,-3.032474,2.417246,3.176632,1.547036,-2.697282,-1.21463,0.090772,0.275933,-3.541848,-1.511533,-0.075728,3.702935,-0.387583,-5.032295,0.663013,-1.432202,9
-0.609178,1.988853,1.347947,0.463655,0.287574,1.659383,-5.502487,1.886576,-0.13926,-3.500599,1.464201,-1.262537,-1.555209,-0.106913,-0.135149,2.647316,1.592669,1.367121,-6.2674,3.184323,2
1.256512,2.952479,0.643485,5.298572,5.036553,-1.088489,0.964337,-4.177449,1.137895,2.479126,-6.251104,1.816628,-3.34529,-1.48629,1.335788,2.441482,-0.691215,4.284935,-0.46646,5.221155,3
-1.990492,1.747754,-2.100461,-2.835058,3.10894,-0.793242,2.927778,3.320084,2.85315,-3.001242,-0.543048,0.503212,-2.339405,1.332652,-0.320641,-0.68444,-1.831758,2.899016,-1.519593,2.055381,2
-2.514271,-0.665583,-0.371737,-2.551317,1.21707,0.807824,1.856009,3.976644,2.007682,-6.755725,0.228624,5.542708,2.887834,1.315831,0.848696,-0.476108,0.352392,-5.29585,-1.51307,-0.414682,9
-1.357836,2.348758,1.819563,-1.052923,-1.906147,-1.045089,0.392119,-0.882602,-2.385623,-0.375475,0.985761,-2.298073,1.392611,-0.395198,-4.13465,2.161621,0.800817,0.733273,-2.38078,-1.106796,6
-1.271786,-2.806793,3.948309,-2.77463,1.501755,2.497483,0.807902,0.533471,-2.882423,-3.438912,2.732757,-0.075088,1.410159,-1.347178,-4.352435,2.088499,-5.261206,-0.545912,0.793771,1.805145,1
0.456963,4.6876,-0.460471,-4.066476,0.056493,0.249695,1.145016,-2.985062,0.355272,-2.372526,3.551696,1.758675,-5.07982,3.510476,-2.294293,5.146283,-3.873657,3.751077,6.127068,-4.766698,5
-2.151879,-0.555208,-0.522263,-0.342733,-0.25159,3.871177,-0.107749,2.992868,1.268389,3.309269,-4.731788,-0.35328,1.873237,0.521762,-0.249191,-1.121496,0.231548,-0.140234,1.528482,0.354098,4
-1.433267,-1.201524,-1.349503,-1.258459,-0.05435,-5.917329,-3.948676,-3.434234,-0.687527,-1.227911,-2.51251,2.626913,-0.370852,0.074842,1.795207,0.998359,1.083444,-3.686962,1.144322,-3.723447,0
4.423916,2.706542,1.848755,3.759557,2.59686,-2.066524,0.228623,4.842279,2.488999,-3.074877,1.752543,1.251234,-0.148188,2.990363,0.947095,-1.006705,-3.00272,1.350273,-2.089123,1.563586,5
-0.573932,-1.38573,-3.049437,-8.312985,-0.953694,-0.896577,-6.609627,-5.893193,1.011547,-3.596442,-0.056129,-0.208482,-2.067295,2.070215,5.883654,-2.15661,-0.379259,1.714217,-2.391465,4.883038,8
-1.487888,-2.605845,0.119797,-6.976332,3.887236,2.23894,1.227863,-2.943838,-4.363891,0.219387,-2.898405,0.849945,-1.660821,0.250767,2.831553,-0.133444,6.444596,1.227385,1.247302,0.217969,7
-0.931453,6.300885,-0.21719,0.338973,0.63717,0.272517,-1.875671,-2.496688,0.345946,0.598472,0.990415,-4.704185,-1.166598,1.214443,1.65975,-0.831057,-5.565837,-5.435627,-4.938553,-2.614766,4
2.621688,3.453531,1.117873,-0.756521,-0.473367,0.607604,-1.642148,-2.795786,-0.67783,-2.861256,-1.911785,1.56807,-1.401703,2.91529,0.24524,-0.416613,2.891035,0.762297,1.621143,3.888158,0
3.102843,-1.04352,-0.833634,-0.249096,0.034778,-1.128683,1.530647,-1.489211,2.653942,1.715339,-2.207768,-1.939601,1.131582,0.257094,0.896327,-0.051886,-3.431555,2.876037,-1.109212,-0.718161,3
0.741839,1.92436,1.686358,-3.232154,0.884871,-0.701486,0.774812,0.929116,-2.362377,-0.638324,0.774995,-0.652798,-2.472062,-3.145502,-4.799532,-4.51805,-0.859191,4.447017,1.45131,1.633233,7
0.61139,3.714059,-0.402406,1.555775,3.49583,1.317112,-4.655435,-0.366704,-2.556078,-1.041324,-0.861869,0.140767,-0.184657,-0.460517,-5.041109,-0.253302,4.038975,-4.176471,4.05816,1.778924,0
0.354689,-3.131007,0.711245,-2.867954,0.674529,1.630419,2.467994,3.427556,0.531751,0.871265,-1.887633,-1.135414,3.562934,-1.58179,1.497993,-1.218515,1.512401,-0.195693,-3.318245,-0.576457,4
1.926031,0.930663,-3.123543,-1.391469,2.108524,-0.050292,-0.175129,2.01883,2.407102,-1.48872,-0.616545,1.300259,3.311875,-1.953326,1.749071,1.516482,2.455972,-1.591368,4.490548,3.156853,0
3.533775,0.310521,0.472258,3.804011,-0.034042,-2.413475,1.574864,-3.311002,-7.696094,-2.316381,1.61621,-2.509389,-1.831512,-3.133605,3.031276,-0.419509,-3.285417,1.838776,3.897992,-1.050888,7
-0.663483,1.112839,-0.062673,3.838552,5.597914,-1.336983,2.025822,-4.452,-6.822183,2.696575,0.270595,3.666551,-3.124507,3.290608,-2.598187,2.863507,-0.119654,0.138223,2.926663,-0.365067,5
2.540008,1.326091,-4.397245,-0.880747,-3.415488,-2.525555,-1.84384,-1.096422,4.820307,2.800546,2.051877,0.0592,1.163605,0.240994,-1.71159,3.253647,-1.743771,2.880505,0.075311,-0.448302,8
-0.542171,1.267189,0.097366,4.900141,3.612551,-2.406744,2.335971,0.939346,-1.809372,-4.363539,-0.029482,3.14175,-0.486561,3.578587,1.398923,2.077434,-2.079482,-2.961595,1.835534,-2.445174,5
-1.472362,2.089798,0.29516,-0.19762,0.152235,2.531929,-6.806342,-2.202491,0.323286,-0.230458,-0.15184,3.727162,1.661953,1.179069,-1.166579,2.592548,6.156681,-0.136494,-1.033626,5.272757,2
-2.77824,1.383313,-0.445583,-2.341145,-3.098962,0.203858,-1.529491,3.094825,-0.701079,0.130592,0.730778,-2.903979,-2.247233,-0.905651,2.048349,3.51068,0.535124,-2.511657,1.242713,-3.316683,9
-1.95985,0.536043,4.583416,1.194416,-1.890425,-0.167469,-2.491375,3.371302,5.496071,-0.219704,0.850528,-3.968605,2.951581,1.356652,1.262403,-3.733593,-2.597262,4.451352,4.448259,-1.076594,9
5.604755,-0.711617,0.355108,6.74985,1.963284,5.577842,3.783941,2.188368,4.549691,-2.5959,2.781527,-0.78604,0.119798,1.359713,3.562012,-5.157525,-0.475231,3.041332,1.693419,2.157194,0
-0.953551,0.244014,-4.828051,2.095086,5.38509,-3.15788,0.29714,-2.746944,-1.419304,4.252734,-7.653526,-1.122287,-2.3,-3.657312,2.816815,1.554383,-1.836666,3.199997,-0.568498,5.975202,3
2.368044,3.613496,-0.235052,5.345677,1.450047,-0.736764,-3.449183,1.059897,-0.737228,-3.592849,-1.605161,3.239943,1.748621,-2.408706,-3.495766,-0.361763,6.010602,3.158209,1.970423,2.049897,6
0.76103,-3.3018,0.095199,-0.242989,0.367327,3.982911,-0.780711,-3.07538,-6.554451,-2.057192,-0.70999,-3.236561,0.44721,0.733115,-2.432152,-1.149373,-1.103857,0.768164,-4.632497,3.095405,6
-2.410826,3.496706,0.305766,-1.841184,1.162726,-0.15656,2.492756,4.515539,-0.234102,-2.317422,-0.2411,-1.790276,-0.489446,-0.39502,2.121145,0.848631,1.044012,-6.054007,-0.367555,-2.400524,9
-2.375463,2.280365,-0.195382,-0.159331,2.402406,3.207038,3.663381,-4.620704,-3.183234,1.827966,1.740907,-3.991091,-4.596993,-1.02094,1.486427,2.297912,-0.681518,-1.017706,0.947719,-6.173023,7
-0.079189,3.48022,-3.753819,-2.75494,1.310226,-1.099532,-0.325427,-3.227066,3.776677,-3.257843,-2.354151,1.484667,2.726419,-2.26919,-1.693573,0.036157,-0.352308,1.697681,-3.129421,-0.796867,8
-1.505188,3.197275,0.839999,0.671828,0.479216,0.42901,3.586946,-0.578514,-0.259967,-6.183498,-4.782216,5.333555,-2.580966,3.551089,-5.838529,-1.510956,-2.204401,5.324153,1.226752,-0.389705,8
-3.330402,1.224059,2.384221,-5.790954,-1.654206,3.673794,-2.426834,-0.532972,-0.623159,0.61584,-2.863252,0.146531,-0.538485,-3.672996,0.396195,0.23928,0.004386,-2.307599,-5.853784,3.57737,6
-3.037142,1.075524,-2.927845,3.292337,-2.459632,5.675115,-0.898567,-1.973922,2.765715,0.779612,-2.32968,-1.10396,-0.064767,1.83684,1.877481,3.419548,-3.583318,-2.738866,5.214046,-4.153374,4
0.962601,2.03361,2.208189,4.456739,3.641375,-2.7009,-0.797879,1.5262,-0.909076,1.015314,2.370854,1.824331,-1.385103,1.000264,2.92332,-0.318442,2.124043,-1.672908,3.367403,-0.923155,0
0.063806,-4.372883,3.073226,-3.190534,-6.178393,-0.744111,-4.410053,0.276745,6.585192,-0.119473,2.342212,-1.988478,1.409163,-1.812029,1.267015,1.186082,-2.925704,-0.085971,0.559543,-4.076612,3
-2.55854,6.27501,0.529708,0.753354,-0.980284,-2.258243,-2.128776,0.35265,-4.839821,1.511934,0.526208,2.805569,-2.41844,-3.002684,1.409968,-4.213984,2.201418,-3.211977,1.031805,2.517525,2
-2.292775,0.176565,3.077528,-4.69472,2.083335,0.665521,-1.512234,1.359203,1.373224,1.29529,-2.505717,-2.934541,-3.15287,2.232225,-3.21386,-4.891242,4.037191,0.169119,-1.460163,1.229775,1
1.765633,-1.372669,3.077515,-5.693104,2.379567,0.550209,-0.238722,-7.37243,-1.437139,-6.690555,1.30246,-1.545077,1.273567,3.864924,-0.254162,-0.6554,-1.143137,2.54303,-0.121795,-1.280021,8
-0.208669,2.160744,-3.670925,3.386313,-2.229283,0.251055,0.062515,3.754206,1.564254,-3.994343,-0.603221,-2.090577,3.348244,2.487287,0.34509,-3.939413,1.14221,3.724312,2.048623,-5.304032,6
-3.981388,-0.559158,0.916465,-5.792507,2.427494,1.927748,-0.155913,-3.757768,-2.291974,1.787122,0.258017,-0.872626,-0.681341,-1.709329,3.377287,1.971444,-0.475518,2.679367,0.427288,-0.394089,7
2.999044,-0.087676,3.852124,-0.210417,0.759114,-2.992051,-0.720859,-0.382524,-1.257281,-2.968741,1.935584,2.905269,-1.526914,1.763985,1.664097,-2.536558,3.239861,-0.688836,1.054838,0.243562,5
0.192028,-0.995282,-2.182919,-1.269436,1.668815,-2.487696,-3.191949,2.10395,0.738202,-0.823195,-1.742263,0.568588,0.310972,0.015736,-1.083572,3.37928,-5.571846,-0.019531,-0.479461,-1.838773,5
3.803848,-0.787571,-4.330741,0.97459,-3.211079,-2.687237,-6.092319,1.642592,3.067288,0.330021,0.939341,2.192236,-2.291986,-1.628013,-1.798349,-2.645042,-1.769229,-0.326707,3.115943,-3.098348,5
-0.650228,1.497668,8.991334,5.953844,2.741831,-0.238396,0.776988,2.422696,1.479897,-2.323509,0.531,1.287737,-1.982261,-1.242572,-3.78839,-1.28578,-3.891458,2.858338,-1.033248,0.974984,9
-2.539483,2.244828,-0.705918,-4.175843,0.421088,2.643421,2.04299,1.881889,2.061737,-0.802141,0.825058,0.854335,2.420182,2.481562,-0.976949,-0.954322,2.188759,-2.997376,-0.621067,-3.347528,9
1.634574,3.518613,-3.051152,5.1852,-1.843648,-2.538397,2.303901,-0.291346,-4.445229,-1.795366,-2.10934,-0.768759,2.120716,-3.708455,2.882742,3.173072,-1.890824,-2.448263,0.392586,2.710933,1
0.699153,1.797832,1.513234,-3.89071,3.373141,1.050801,0.960051,0.264131,-3.689101,0.226458,-0.257585,-5.241982,1.957464,-2.251936,-0.907104,4.225561,-1.251228,-1.131289,-3.657726,5.302188,1
2.938624,0.901745,-2.386524,2.80595,1.836973,-1.724763,-3.122738,0.124595,-0.440175,-1.383225,-0.185891,4.037632,-1.841452,-0.467884,-0.915189,-1.294864,-2.835055,-0.788177,1.280184,-3.432468,5
-1.066078,-1.091482,-0.358617,-1.215201,-1.30938,2.903853,-0.563414,-1.965861,-3.043078,2.070821,1.513063,-3.866559,0.995094,5.105142,1.347764,9.227417,1.260471,-5.150613,-1.119224,1.996541,9
1.591592,3.230085,4.214027,3.06914,0.12063,-0.82579,0.311036,-3.427808,-2.78477,2.661637,6.959938,-0.79533,-3.629747,0.488736,-0.513698,0.85893,2.145069,-2.71138,-1.271386,4.481832,2
-3.83221,3.163981,0.778096,0.836848,-3.082561,-4.223574,-0.901078,-3.384911,-4.341695,-0.363349,-0.728949,-2.858476,0.127133,1.30454,-0.959855,2.461347,2.679162,1.21099,0.006646,2.449306,6
0.612929,0.91281,-0.948655,0.01596,1.759887,-2.893126,2.585484,2.047961,0.01795,-1.563995,-0.32181,-0.752595,-0.178335,-3.055785,0.081197,0.301194,-1.035432,1.559345,-0.621703,0.796232,1
-0.865277,4.167606,3.569209,-0.125044,-1.574601,-1.422972,2.059769,-1.455043,-0.038326,1.425596,2.227681,-2.270922,1.997108,-2.115159,0.981301,0.074603,0.269941,-1.394137,2.382612,-3.367541,7
-0.117345,4.159122,0.424641,-0.028936,0.29224,6.113766,-0.235714,-0.556459,0.307024,1.358068,3.875868,-0.185154,-2.16857,0.079223,-3.343153,2.071574,-1.433378,0.278601,0.772598,-4.556939,5
0.866654,4.590402,-1.491563,3.905943,2.717895,-0.850411,-3.434542,-1.100535,1.053395,-2.068067,-5.332021,0.435487,2.369557,-4.38896,-2.715621,1.18893,4.265872,-0.181678,0.474372,-0.762435,6
-5.076131,2.382378,-1.919554,1.818941,4.057149,-0.982939,-0.521089,1.827082,0.651085,0.491364,-3.263901,-1.261718,-2.706355,-1.659241,0.38414,3.521912,0.519858,4.903841,5.782547,0.73127,3
0.941163,-0.984728,-3.355936,0.349331,-0.087462,2.615055,0.441383,-1.507887,-1.991395,1.261123,-1.745548,0.903286,-3.167749,2.13149,1.391993,-1.079272,-2.001923,0.308656,-2.124035,1.450935,0
-2.362943,1.231612,0.928546,-3.019623,-2.217166,-4.228061,1.733462,1.210814,1.120029,2.090176,1.663065,1.992956,-0.270449,-0.150653,3.08115,3.543879,-1.014525,-5.115039,3.140917,1.235089,9
0.516626,4.127245,-1.280668,2.124043,1.641506,-2.722502,-2.031321,-2.942554,-2.511307,-4.868973,-2.599761,-1.590156,2.06304,-2.21801,-1.976914,-0.783615,3.537916,0.012932,1.489172,2.608121,6
-1.086994,2.343842,-2.153878,0.285283,2.123593,-0.062196,4.382085,-6.981275,0.181355,3.615744,2.828017,2.243188,-0.026835,1.779767,0.323344,-2.691139,-0.049589,1.530309,-1.657108,1.777645,1
-3.451738,-1.983654,2.071019,-1.001256,-0.39702,2.688573,-1.871536,-0.190221,-3.940892,2.789884,-0.076016,4.224288,-0.962078,2.161854,-2.542014,1.542367,3.680594,2.336267,-2.255778,6.534748,2
-1.269316,-4.169675,-5.61951,2.36606,1.755191,-0.096388,-7.880005,-9.685302,0.534016,-3.28746,-5.390881,-0.801233,-0.385508,1.497557,2.228883,1.304338,-1.776631,-0.92692,-3.01632,-2.151545,0
-5.622277,2.84439,-5.105727,-1.552084,-2.277636,-3.266307,-1.436708,-4.953609,3.539536,0.92561,2.15096,2.165778,-0.439577,-5.320416,-0.692238,-1.422373,-3.889104,-0.202389,-3.284375,-1.944274,5
2.577631,0.623137,-0.224096,4.059511,1.913952,-3.347167,0.355095,2.912538,0.507032,-4.307532,-0.632256,2.417648,-1.470718,0.141877,1.575751,0.759484,-2.487231,-1.073473,0.677157,-0.025066,5
1.600086,-3.460594,-0.551842,5.223613,2.856768,-5.888931,-0.448998,-2.73573,3.806844,-0.89564,1.859397,-4.007303,3.898805,-1.091669,3.257873,-2.820665,1.51269,-0.438213,-2.971075,4.070363,3
-0.577012,1.647676,3.262934,-1.170207,-0.462335,3.585335,0.026659,1.439747,0.577083,-2.834577,1.563509,-1.013832,0.886689,2.908476,-0.707597,-4.030947,-5.265063,-0.311195,-0.430068,-0.33517,9
-1.667651,-2.80342,-2.38267,2.48155,1.146857,-1.733956,-0.055816,2.325446,-0.524189,0.397668,3.129313,0.023157,-0.554627,0.110436,1.158461,-4.251643,-3.365439,-0.670705,2.643129,-2.779112,7
-1.308275,1.376584,0.021636,5.167682,-2.117752,-7.339165,3.00995,-0.208292,-1.52393,-2.970949,-0.119683,-2.276751,0.777236,-2.340929,2.315574,4.889245,-0.68523,-3.578753,-1.216803,1.297396,1
-3.111064,1.48232,2.623157,-5.035761,0.275067,7.741265,6.556634,-1.421254,1.51668,1.106337,-1.350705,0.72689,-0.85896,4.52592,-7.205705,0.018309,1.227299,-3.32727,-0.391365,-1.106518,9
-0.441095,-0.872807,1.418063,2.371088,0.517857,-2.143035,-0.167054,4.093438,0.420598,-0.201395,4.604936,-0.196479,-3.133086,5.813107,-1.592007,1.654184,0.17834,-0.260045,3.127198,-1.953443,5
-0.339134,4.048994,0.103666,5.893248,-1.055969,-1.175339,-2.928677,-2.470969,-2.698277,-7.734853,-1.548236,-2.384369,1.378434,0.870089,-1.749508,-1.764329,2.961005,2.920247,1.030019,4.626983,0
-1.491656,-0.197248,2.460191,-4.265306,-4.322327,0.187523,3.194506,1.877756,1.27344,0.669568,-1.846462,-1.742807,1.635679,0.314828,-1.092575,-3.555534,1.95777,-2.606922,0.736918,4.536826,4
-4.251066,-3.989401,7.221226,-6.866988,-3.879732,1.976409,0.450266,-5.543525,2.584632,0.843342,3.070112,-3.698269,-1.033127,-1.987725,1.209272,0.984675,-3.312759,-0.203513,-7.387715,3.252248,6
-0.809701,-0.773133,-0.919953,1.248722,-0.405508,-1.972601,-1.047134,-1.030866,-0.518832,-2.875952,-3.439287,-0.350306,-0.054358,0.086634,2.195722,0.861685,-0.996899,3.083915,-2.823232,-0.95151,7
3.418199,1.296743,2.064902,-0.402801,3.040801,2.581334,-1.223114,1.805969,-2.337753,0.335951,1.616312,-0.405598,-1.455057,-1.455258,-1.833159,-0.163307,0.180198,2.110208,-0.471535,0.791656,2
1.296127,2.100263,-3.02072,0.589654,2.397989,1.336156,-3.175017,-0.288006,-1.664941,3.172956,1.448435,1.437972,-2.420616,1.593104,0.7937,-1.904418,-0.779166,-1.946287,0.207769,0.613054,0
