dataset,Accuracy,ErrorRate,Algorithm,,,AvgErr
pca_vote,38.71130959,0.612886904,ZeroR,,,
pca_vote,90.47852462,0.095214754,IBk,,,
pca_vote,88.90648015,0.110935198,KStar,,,
pca_vote,91.26779041,0.087322096,LWL,,,
pca_vote,89.65407124,0.103459288,NaiveBayes,,,
pca_vote,91.33486565,0.086651344,AdaBoostM1,,,
pca_vote,92.43797301,0.07562027,Bagging,,,
pca_vote,39.80768094,0.601923191,Stacking,,,
pca_vote,92.49988855,0.075001115,LogitBoost,,,
pca_vote,91.26860451,0.087313955,RandomCommittee,,,
pca_vote,38.80770713,0.611922929,Vote,,,
pca_vote,92.81815125,0.071818487,Logistic,,,
pca_vote,91.68509801,0.08314902,MultilayerPerceptron,,,
pca_vote,93.0306761,0.069693239,SimpleLogistic,,,
pca_vote,91.4374071,0.085625929,SMO,,,
pca_vote,91.49747578,0.085025242,SVM,,,
pca_vowel,57.17653468,0.428234653,J48,,,
pca_vowel,15.95480815,0.840451919,DecisionStump,,,
pca_vowel,64.33586441,0.356641356,RandomForest,,,
pca_vowel,57.29482589,0.427051741,PART,,,
pca_vowel,43.09926846,0.569007315,DecisionTable,,,
pca_vowel,50.50936374,0.494906363,JRip,,,
pca_vowel,30.17766533,0.698223347,OneR,,,
pca_vowel,9.62764595,0.903723541,ZeroR,,,
pca_vowel,65.26615761,0.347338424,IBk,,,
pca_vowel,59.94900596,0.40050994,KStar,,,
pca_vowel,27.29746564,0.727025344,LWL,,,
pca_vowel,56.56012458,0.434398754,NaiveBayes,,,
pca_vowel,16.0729038,0.839270962,AdaBoostM1,,,
pca_vowel,59.69549051,0.403045095,Bagging,,,
pca_vowel,9.486580345,0.905134197,Stacking,,,
pca_vowel,53.29789388,0.467021061,LogitBoost,,,
pca_vowel,60.62218928,0.393778107,RandomCommittee,,,
pca_vowel,9.910512972,0.90089487,Vote,,,
pca_vowel,55.62262549,0.443773745,Logistic,,,
pca_vowel,57.29197081,0.427080292,MultilayerPerceptron,,,
pca_vowel,56.14632474,0.438536753,SimpleLogistic,,,
pca_vowel,51.14031435,0.488596857,SMO,,,
pca_vowel,80.25389557,0.197461044,SVM,,,
pca_waveform-5000,86.50137535,0.134986247,J48,,,
pca_waveform-5000,62.94800601,0.37051994,DecisionStump,,,
pca_waveform-5000,85.49055114,0.145094489,RandomForest,,,
pca_waveform-5000,86.07255439,0.139274456,PART,,,
pca_waveform-5000,82.97223383,0.170277662,DecisionTable,,,
pca_waveform-5000,86.45780528,0.135421947,JRip,,,
pca_waveform-5000,60.56111612,0.394388839,OneR,,,
pca_waveform-5000,33.73698552,0.662630145,ZeroR,,,
pca_waveform-5000,82.15801081,0.178419892,IBk,,,
pca_waveform-5000,84.71212322,0.152878768,KStar,,,
pca_waveform-5000,63.05966275,0.369403372,LWL,,,
pca_waveform-5000,83.57236117,0.164276388,NaiveBayes,,,
pca_waveform-5000,69.47024254,0.305297575,AdaBoostM1,,,
pca_waveform-5000,86.52110618,0.134788938,Bagging,,,
pca_waveform-5000,33.51311729,0.664868827,Stacking,,,
pca_waveform-5000,86.75291929,0.132470807,LogitBoost,,,
pca_waveform-5000,83.05604239,0.169439576,RandomCommittee,,,
pca_waveform-5000,33.35967794,0.666403221,Vote,,,
pca_waveform-5000,87.70393106,0.122960689,Logistic,,,
pca_waveform-5000,87.04625349,0.129537465,MultilayerPerceptron,,,
pca_waveform-5000,86.93327699,0.13066723,SimpleLogistic,,,
pca_waveform-5000,87.34041821,0.126595818,SMO,,,
pca_waveform-5000,86.68400121,0.133159988,SVM,,,
pca_wine,81.24104262,0.187589574,J48,,,
pca_wine,29.32694358,0.706730564,DecisionStump,,,
pca_wine,87.12631823,0.128736818,RandomForest,,,
pca_wine,80.20070654,0.197992935,PART,,,
pca_wine,74.74670733,0.252532927,DecisionTable,,,
pca_wine,74.74397758,0.252560224,JRip,,,
pca_wine,62.22470519,0.377752948,OneR,,,
pca_wine,3.02166949,0.969783305,ZeroR,,,
pca_wine,88.78582516,0.112141748,IBk,,,
pca_wine,80.52826679,0.194717332,KStar,,,
pca_wine,66.57116202,0.33428838,LWL,,,
pca_wine,86.27404988,0.137259501,NaiveBayes,,,
pca_wine,67.30657303,0.32693427,AdaBoostM1,,,
pca_wine,82.16422076,0.178357792,Bagging,,,
pca_wine,3.396153205,0.966038468,Stacking,,,
pca_wine,88.28681358,0.117131864,LogitBoost,,,
pca_wine,85.61348342,0.143865166,RandomCommittee,,,
pca_wine,3.17041748,0.968295825,Vote,,,
pca_wine,94.01248773,0.059875123,Logistic,,,
pca_wine,91.40091853,0.085990815,MultilayerPerceptron,,,
pca_wine,90.62050271,0.093794973,SimpleLogistic,,,
pca_wine,84.66371439,0.153362856,SMO,,,
pca_wine,41.74202152,0.582579785,SVM,,,
pca_WineCultivars,80.25778611,0.197422139,J48,,,
pca_WineCultivars,23.3385209,0.766614791,DecisionStump,,,
pca_WineCultivars,80.32913904,0.19670861,RandomForest,,,
pca_WineCultivars,79.22326595,0.207767341,PART,,,
pca_WineCultivars,71.89051444,0.281094856,DecisionTable,,,
pca_WineCultivars,78.13590202,0.21864098,JRip,,,
pca_WineCultivars,59.87264628,0.401273537,OneR,,,
pca_WineCultivars,1.141499434,0.988585006,ZeroR,,,
pca_WineCultivars,88.55434098,0.11445659,IBk,,,
pca_WineCultivars,80.20740173,0.197925983,KStar,,,
pca_WineCultivars,54.1910897,0.458089103,LWL,,,
pca_WineCultivars,88.62175907,0.113782409,NaiveBayes,,,
pca_WineCultivars,58.79129573,0.412087043,AdaBoostM1,,,
pca_WineCultivars,79.56826246,0.204317375,Bagging,,,
pca_WineCultivars,0.674382486,0.993256175,Stacking,,,
pca_WineCultivars,87.20655541,0.127934446,LogitBoost,,,
pca_WineCultivars,79.78794993,0.202120501,RandomCommittee,,,
pca_WineCultivars,0.966772464,0.990332275,Vote,,,
pca_WineCultivars,88.54292528,0.114570747,Logistic,,,
pca_WineCultivars,93.39940817,0.066005918,MultilayerPerceptron,,,
pca_WineCultivars,88.72077133,0.112792287,SimpleLogistic,,,
pca_WineCultivars,84.16988508,0.158301149,SMO,,,
pca_WineCultivars,41.87146095,0.58128539,SVM,,,
pca_zoo,90.45480174,0.095451983,J48,,,
pca_zoo,60.18923648,0.398107635,DecisionStump,,,
pca_zoo,93.42613969,0.065738603,RandomForest,,,
pca_zoo,90.42992565,0.095700744,PART,,,
pca_zoo,87.28872971,0.127112703,DecisionTable,,,
pca_zoo,81.68898236,0.183110176,JRip,,,
pca_zoo,75.54502456,0.244549754,OneR,,,
pca_zoo,41.14234546,0.588576545,ZeroR,,,
pca_zoo,97.04929738,0.029507026,IBk,,,
pca_zoo,94.66715471,0.053328453,KStar,,,
pca_zoo,77.41787809,0.225821219,LWL,,,
pca_zoo,94.05398688,0.059460131,NaiveBayes,,,
pca_zoo,59.95935267,0.400406473,AdaBoostM1,,,
pca_zoo,90.19845491,0.098015451,Bagging,,,
pca_zoo,41.16299927,0.588370007,Stacking,,,
pca_zoo,92.78417809,0.072158219,LogitBoost,,,
pca_zoo,95.17973636,0.048202636,RandomCommittee,,,
pca_zoo,40.57104455,0.594289555,Vote,,,
pca_zoo,90.39618403,0.09603816,Logistic,,,
pca_zoo,90.46396356,0.095360364,MultilayerPerceptron,,,
pca_zoo,93.05696331,0.069430367,SimpleLogistic,,,
pca_zoo,85.77488138,0.142251186,SMO,,,
pca_zoo,89.21687055,0.107831295,SVM,,,
